True Emotion,Predicted Emotion,Time Taken (s),,,,
4,4,0.011708498,1,,,
0,4,0.011682987,0,,,
8,4,0.011727095,0,,,
4,6,0.01172924,0,,,
4,4,0.01174283,1,,,
5,2,0.011726856,0,,,
4,4,0.011696339,1,,,
0,8,0.011752844,0,,,
0,4,0.011748552,0,,,
4,2,0.011716843,0,,,
2,4,0.011729479,0,,,
7,9,0.011716604,0,,,
6,4,0.011711597,0,,,
2,2,0.011741161,1,,,
5,6,0.011721373,0,,,
4,0,0.011767864,0,,,
6,4,0.011728764,0,,,
6,4,0.011764765,0,,,
6,4,0.011786222,0,,,
2,4,0.011789083,0,,,
4,0,0.011724234,0,,,
2,2,0.011824131,1,,,
8,8,0.011782408,1,,,
4,6,0.011778831,0,,,
2,0,0.011903524,0,,,
5,8,0.01189971,0,,,
2,4,0.011817455,0,,,
8,8,0.011785746,1,,,
7,6,0.011759996,0,,,
2,6,0.011761665,0,,,
7,5,0.011759996,0,,,
2,0,0.011814594,0,,,
9,5,0.011797428,0,,,
6,5,0.011793137,0,,,
4,4,0.011770248,1,,,
8,8,0.011770725,1,,,
2,2,0.011798859,1,,,
9,9,0.011717558,1,,,
8,8,0.01170516,1,,,
6,6,0.011711597,1,,,
6,6,0.01173234,1,,,
4,0,0.011743546,0,,,
2,2,0.011774302,1,,,
8,8,0.011785269,1,,,
6,6,0.011804819,1,,,
0,4,0.011751175,0,,,
5,5,0.011796474,1,,,
2,6,0.01176405,0,,,
2,2,0.0117805,1,,,
5,6,0.011720419,0,,,
9,8,0.01171422,0,,,
7,7,0.011781454,1,,,
5,6,0.011790514,0,,,
0,4,0.011750698,0,,,
2,0,0.011715412,0,,,
8,6,0.011704683,0,,,
6,8,0.01175046,0,,,
0,2,0.011719465,0,,,
0,4,0.011745453,0,,,
4,4,0.011746645,1,,,
4,6,0.011712551,0,,,
9,7,0.011735678,0,,,
6,4,0.011795044,0,,,
4,2,0.011814117,0,,,
8,4,0.011732578,0,,,
2,4,0.011743546,0,,,
5,6,0.011721849,0,,,
4,4,0.011789322,1,,,
2,4,0.011731386,0,,,
8,8,0.011762857,1,,,
6,6,0.011719227,1,,,
6,6,0.011740685,1,,,
2,6,0.011726379,0,,,
0,7,0.011723995,0,,,
0,4,0.011749506,0,,,
6,6,0.011731863,1,,,
2,2,0.011739016,1,,,
0,4,0.011801481,0,,,
6,7,0.011741877,0,,,
6,0,0.011731863,0,,,
5,6,0.011729479,0,,,
4,4,0.011793137,1,,,
0,6,0.011712551,0,,,
2,6,0.011762142,0,,,
2,2,0.011870861,1,,,
2,2,0.011755705,1,,,
0,0,0.011749983,1,,,
6,8,0.01183033,0,,,
4,4,0.01181674,1,,,
6,8,0.011800766,0,,,
4,4,0.011791468,1,,,
7,7,0.011804104,1,,,
4,6,0.011827707,0,,,
6,6,0.011790991,1,,,
2,2,0.011788368,1,,,
8,8,0.011838675,1,,,
8,4,0.011787891,0,,,
5,5,0.011860609,1,,,
6,7,0.011842012,0,,,
4,0,0.011813879,0,,,
5,4,0.011810064,0,,,
6,2,0.011744022,0,,,
2,5,0.011869669,0,,,
4,4,0.011809349,1,,,
4,0,0.01179862,0,,,
2,4,0.011752844,0,,,
6,4,0.011781931,0,,,
6,4,0.011767149,0,,,
6,8,0.011725426,0,,,
2,2,0.011726141,1,,,
5,6,0.01174283,0,,,
7,0,0.011735916,0,,,
2,6,0.011732578,0,,,
6,0,0.01175499,0,,,
8,8,0.011721611,1,,,
5,4,0.011735439,0,,,
0,4,0.01174593,0,,,
2,2,0.011771202,1,,,
2,2,0.011816025,1,,,
6,6,0.011751175,1,,,
3,8,0.011739969,0,,,
6,4,0.011751175,0,,,
2,4,0.011770487,0,,,
2,4,0.011744261,0,,,
5,2,0.011720419,0,,,
4,8,0.011715174,0,,,
8,4,0.011704922,0,,,
0,0,0.011755466,1,,,
7,6,0.011698246,0,,,
7,7,0.011752844,1,,,
8,8,0.011739254,1,,,
6,4,0.011709929,0,,,
2,8,0.011697292,0,,,
8,4,0.011721611,0,,,
6,4,0.011713028,0,,,
4,4,0.011749744,1,,,
8,6,0.011729717,0,,,
6,2,0.011736155,0,,,
8,4,0.01178503,0,,,
7,7,0.011776209,1,,,
2,2,0.011769056,1,,,
4,8,0.011747837,0,,,
8,8,0.011686802,1,,,
4,4,0.011775017,1,,,
4,4,0.011734009,1,,,
5,6,0.011717796,0,,,
0,0,0.011718273,1,,,
8,8,0.011744976,1,,,
8,8,0.011735678,1,,,
2,4,0.011655569,0,,,
0,6,0.011743784,0,,,
6,6,0.011721373,1,,,
2,2,0.011773825,1,,,
6,8,0.011731148,0,,,
6,2,0.011759758,0,,,
6,6,0.011789083,1,,,
8,8,0.011820793,1,,,
4,4,0.011763096,1,,,
8,4,0.01181078,0,,,
5,6,0.01187849,0,,,
4,8,0.011820316,0,,,
5,5,0.011820316,1,,,
5,8,0.011786938,0,,,
2,4,0.011796236,0,,,
4,4,0.011790037,1,,,
6,0,0.011795998,0,,,
4,4,0.0118258,1,,,
4,4,0.011794806,1,,,
4,2,0.011824131,0,,,
5,5,0.011755228,1,,,
5,6,0.01178813,0,,,
9,6,0.011786699,0,,,
4,4,0.011840343,1,,,
2,6,0.011821508,0,,,
8,6,0.011796713,0,,,
6,6,0.011824131,1,,,
6,2,0.011792421,0,,,
6,6,0.011754036,1,,,
8,6,0.011835575,0,,,
6,6,0.01176548,1,,,
4,4,0.011752844,1,,,
6,2,0.011746883,0,,,
4,4,0.01173234,1,,,
4,4,0.011740208,1,,,
6,8,0.01174593,0,,,
2,8,0.011753321,0,,,
2,6,0.011732101,0,,,
4,5,0.011748314,0,,,
9,6,0.011770487,0,,,
2,2,0.011732101,1,,,
8,6,0.011723042,0,,,
6,6,0.011784077,1,,,
2,4,0.011743546,0,,,
7,7,0.011759043,1,,,
6,6,0.011696577,1,,,
6,6,0.011695862,1,,,
8,8,0.011721373,1,,,
4,4,0.011673927,1,,,
4,4,0.011698008,1,,,
2,6,0.011685133,0,,,
8,8,0.011660814,1,,,
5,6,0.011704206,0,,,
2,6,0.011683702,0,,,
7,7,0.011725426,1,,,
0,0,0.011771679,1,,,
5,8,0.011725664,0,,,
4,2,0.011752129,0,,,
7,8,0.011749744,0,,,
6,4,0.011731863,0,,,
8,8,0.011687756,1,,,
4,6,0.011714458,0,,,
6,6,0.011684656,1,,,
6,8,0.011743069,0,,,
7,7,0.011707067,1,,,
0,6,0.011764288,0,,,
2,2,0.011666059,1,,,
6,8,0.0117414,0,,,
2,4,0.011730433,0,,,
4,4,0.011736393,1,,,
5,7,0.011699677,0,,,
0,8,0.011693001,0,,,
8,8,0.011724234,1,,,
7,5,0.011769295,0,,,
6,6,0.01180315,1,,,
2,8,0.011746168,0,,,
2,8,0.011734724,0,,,
4,2,0.01173377,0,,,
6,6,0.011737585,1,,,
4,4,0.011685371,1,,,
8,4,0.011722088,0,,,
5,6,0.011679888,0,,,
6,4,0.011716843,0,,,
9,6,0.011726618,0,,,
4,4,0.011732817,1,,,
4,4,0.01171875,1,,,
6,4,0.01168251,0,,,
6,6,0.011718988,1,,,
5,4,0.01174283,0,,,
4,2,0.011769772,0,,,
6,4,0.011719704,0,,,
5,5,0.011792421,1,,,
4,4,0.011767149,1,,,
4,4,0.011794567,1,,,
8,2,0.011807203,0,,,
5,4,0.011770725,0,,,
5,6,0.011724472,0,,,
2,4,0.011772156,0,,,
6,4,0.011789083,0,,,
6,5,0.011769772,0,,,
8,8,0.011795282,1,,,
4,8,0.011794329,0,,,
6,4,0.01175642,0,,,
6,6,0.011783361,1,,,
6,8,0.011788845,0,,,
6,4,0.011734724,0,,,
2,4,0.011787891,0,,,
7,6,0.011699677,0,,,
6,6,0.011725903,1,,,
9,6,0.011683941,0,,,
6,2,0.011720896,0,,,
5,4,0.01175189,0,,,
6,4,0.011768341,0,,,
2,2,0.011748791,1,,,
6,8,0.011707306,0,,,
2,0,0.011750221,0,,,
4,4,0.011735439,1,,,
5,5,0.011740923,1,,,
0,4,0.011752367,0,,,
4,6,0.011705637,0,,,
0,0,0.011749268,1,,,
4,0,0.011707783,0,,,
0,6,0.011737108,0,,,
8,4,0.011741638,0,,,
4,4,0.011772871,1,,,
4,0,0.011750937,0,,,
7,6,0.011713982,0,,,
2,4,0.011753321,0,,,
9,6,0.011743784,0,,,
6,6,0.011801958,1,,,
2,2,0.011738777,1,,,
4,6,0.011813164,0,,,
6,6,0.011698246,1,,,
6,4,0.01170063,0,,,
7,6,0.011726856,0,,,
5,4,0.011780977,0,,,
7,7,0.011709929,1,,,
6,2,0.011750698,0,,,
8,8,0.011764526,1,,,
5,5,0.011711359,1,,,
4,8,0.011772871,0,,,
0,4,0.011755943,0,,,
6,6,0.011793852,1,,,
4,4,0.011746168,1,,,
4,0,0.011758327,0,,,
4,4,0.011747837,1,,,
8,4,0.011744976,0,,,
7,6,0.011734724,0,,,
8,4,0.011728764,0,,,
0,4,0.011734724,0,,,
4,8,0.011742115,0,,,
4,8,0.011711121,0,,,
8,0,0.011744261,0,,,
7,7,0.011758327,1,,,
7,6,0.011747599,0,,,
6,6,0.011828423,1,,,
0,4,0.011738539,0,,,
0,0,0.011740446,1,,,
0,4,0.011746168,0,,,
4,4,0.011793613,1,,,
2,8,0.011874676,0,,,
6,6,0.011748314,1,,,
2,4,0.011817694,0,,,
6,4,0.011766195,0,,,
5,8,0.011803627,0,,,
2,0,0.011765718,0,,,
4,4,0.011771202,1,,,
0,0,0.011745453,1,,,
2,4,0.011777163,0,,,
7,6,0.011824131,0,,,
7,7,0.011831999,1,,,
2,8,0.011761189,0,,,
4,4,0.011776924,1,,,
6,6,0.011754036,1,,,
8,4,0.011718988,0,,,
0,4,0.011758804,0,,,
4,8,0.011744499,0,,,
2,4,0.011714697,0,,,
5,7,0.011664152,0,,,
6,4,0.011733532,0,,,
4,6,0.011711121,0,,,
8,4,0.011696815,0,,,
4,4,0.01172924,1,,,
5,6,0.011695862,0,,,
5,6,0.011698246,0,,,
4,4,0.011723518,1,,,
6,6,0.011819124,1,,,
4,4,0.011768818,1,,,
5,6,0.011766195,0,,,
6,6,0.011769295,1,,,
6,4,0.011734247,0,,,
8,4,0.011741877,0,,,
0,6,0.011752844,0,,,
4,0,0.011760712,0,,,
6,2,0.011750221,0,,,
4,4,0.011759758,1,,,
5,6,0.011740446,0,,,
2,6,0.011800766,0,,,
6,4,0.01170969,0,,,
2,6,0.011734724,0,,,
0,0,0.011720896,1,,,
4,4,0.011704445,1,,,
2,6,0.01179719,0,,,
2,6,0.011780024,0,,,
2,4,0.011770964,0,,,
0,4,0.011770248,0,,,
6,4,0.01175046,0,,,
5,4,0.011729956,0,,,
5,8,0.01176405,0,,,
2,6,0.01180625,0,,,
9,6,0.011800766,0,,,
4,4,0.011751652,1,,,
6,4,0.011726618,0,,,
8,8,0.011786222,1,,,
8,5,0.011760235,0,,,
6,6,0.011750221,1,,,
7,6,0.011785746,0,,,
4,0,0.01177597,0,,,
6,2,0.011798859,0,,,
4,6,0.011808872,0,,,
6,6,0.011793613,1,,,
6,6,0.011791945,1,,,
4,0,0.011815548,0,,,
2,2,0.011772633,1,,,
8,9,0.011749983,0,,,
7,7,0.011745453,1,,,
0,4,0.011756659,0,,,
7,8,0.011826038,0,,,
6,6,0.011737585,1,,,
9,4,0.01171875,0,,,
0,5,0.011743784,0,,,
8,6,0.011776447,0,,,
6,8,0.011755228,0,,,
4,0,0.011773825,0,,,
6,6,0.011773825,1,,,
6,8,0.011847973,0,,,
6,0,0.013959646,0,,,
0,4,0.011930466,0,,,
2,6,0.011795759,0,,,
2,2,0.011787176,1,,,
4,4,0.011762619,1,,,
4,8,0.011763573,0,,,
8,8,0.011890888,1,,,
2,4,0.011826515,0,,,
8,4,0.011808395,0,,,
2,4,0.011805773,0,,,
6,6,0.011806488,1,,,
6,8,0.01184082,0,,,
7,7,0.011853456,1,,,
8,8,0.01182723,1,,,
0,2,0.011805296,0,,,
4,8,0.011822224,0,,,
4,8,0.011815071,0,,,
4,4,0.011773586,1,,,
2,6,0.011794567,0,,,
8,6,0.011833906,0,,,
4,0,0.011755943,0,,,
4,4,0.011844873,1,,,
6,7,0.011786222,0,,,
0,4,0.011813402,0,,,
6,6,0.011798859,1,,,
4,4,0.011782169,1,,,
4,4,0.011735201,1,,,
8,8,0.011787891,1,,,
0,0,0.011753798,1,,,
4,4,0.011758566,1,,,
8,6,0.011815071,0,,,
0,2,0.011843681,0,,,
5,0,0.011814833,0,,,
2,2,0.011782408,1,,,
6,4,0.011822701,0,,,
2,5,0.011786699,0,,,
7,7,0.011762857,1,,,
2,2,0.011793852,1,,,
4,8,0.011765003,0,,,
4,4,0.011711836,1,,,
2,2,0.011773586,1,,,
4,8,0.011725903,0,,,
7,7,0.011735201,1,,,
4,8,0.011710167,0,,,
4,8,0.011703253,0,,,
0,0,0.011745453,1,,,
8,6,0.011705875,0,,,
6,2,0.011759996,0,,,
8,4,0.011705875,0,,,
4,4,0.011717319,1,,,
5,8,0.011785507,0,,,
7,5,0.011786938,0,,,
4,0,0.011736155,0,,,
2,2,0.011740923,1,,,
4,8,0.011737585,0,,,
6,2,0.011760235,0,,,
7,6,0.011732817,0,,,
0,6,0.011727095,0,,,
3,4,0.011752844,0,,,
2,6,0.011756897,0,,,
0,0,0.011793137,1,,,
8,4,0.011795521,0,,,
5,6,0.011804342,0,,,
8,6,0.011775732,0,,,
6,4,0.011775732,0,,,
6,4,0.011731863,0,,,
2,6,0.011749268,0,,,
4,4,0.011796951,1,,,
8,5,0.01177001,0,,,
6,7,0.011768341,0,,,
4,4,0.011760235,1,,,
6,8,0.011843443,0,,,
7,6,0.011805773,0,,,
4,8,0.011819601,0,,,
6,6,0.011808872,1,,,
4,4,0.011791706,1,,,
6,6,0.011835337,1,,,
6,6,0.011744499,1,,,
5,5,0.011803627,1,,,
0,4,0.011824131,0,,,
2,2,0.011862278,1,,,
2,2,0.011790276,1,,,
7,6,0.011769056,0,,,
4,2,0.01180172,0,,,
0,6,0.011806726,0,,,
6,6,0.011753559,1,,,
8,8,0.011788845,1,,,
4,4,0.011776209,1,,,
6,2,0.011759043,0,,,
5,2,0.011785746,0,,,
6,6,0.011763573,1,,,
0,8,0.011721373,0,,,
4,4,0.011741877,1,,,
8,6,0.011773825,0,,,
8,8,0.011866808,1,,,
0,4,0.011744261,0,,,
6,6,0.011746645,1,,,
2,2,0.011771202,1,,,
4,2,0.011797667,0,,,
9,9,0.011749983,1,,,
2,2,0.011695147,1,,,
6,6,0.011805773,1,,,
6,0,0.011818171,0,,,
5,7,0.011839151,0,,,
6,4,0.011795044,0,,,
2,2,0.011792421,1,,,
6,2,0.01179862,0,,,
0,6,0.011849403,0,,,
0,6,0.011816025,0,,,
8,6,0.011789799,0,,,
5,2,0.011728287,0,,,
8,4,0.011786699,0,,,
0,4,0.011777401,0,,,
0,4,0.011803389,0,,,
2,4,0.011786222,0,,,
0,0,0.012387514,1,,,
2,6,0.011972904,0,,,
6,6,0.011695623,1,,,
8,8,0.011659384,1,,,
2,2,0.011644602,1,,,
6,8,0.011667967,0,,,
6,7,0.011680365,0,,,
6,4,0.011726618,0,,,
6,0,0.01187849,0,,,
5,8,0.011762381,0,,,
7,5,0.011743546,0,,,
6,6,0.011743069,1,,,
5,6,0.011768103,0,,,
2,6,0.011734009,0,,,
7,7,0.011880398,1,,,
5,4,0.011735916,0,,,
4,4,0.011718273,1,,,
8,8,0.011691332,1,,,
4,4,0.011749029,1,,,
5,4,0.011742592,0,,,
4,4,0.011681795,1,,,
4,2,0.011702776,0,,,
7,8,0.011692047,0,,,
9,6,0.011741877,0,,,
6,6,0.011698961,1,,,
8,6,0.01170969,0,,,
0,8,0.011735916,0,,,
8,6,0.01167655,0,,,
6,4,0.011740685,0,,,
6,8,0.011751413,0,,,
0,5,0.011737108,0,,,
4,0,0.011769295,0,,,
0,4,0.011828184,0,,,
6,4,0.011790037,0,,,
5,6,0.011792898,0,,,
6,6,0.011779308,1,,,
5,6,0.011735439,0,,,
5,6,0.011877775,0,,,
4,8,0.011753321,0,,,
0,6,0.011751175,0,,,
7,7,0.01177454,1,,,
6,2,0.011824369,0,,,
0,4,0.011762142,0,,,
4,4,0.011867523,1,,,
8,8,0.011842728,1,,,
4,2,0.011812449,0,,,
4,0,0.011762619,0,,,
5,2,0.011765718,0,,,
6,5,0.011710167,0,,,
6,6,0.011674881,1,,,
6,4,0.011767149,0,,,
6,6,0.011674166,1,,,
6,7,0.011776447,0,,,
6,2,0.011761427,0,,,
4,8,0.011766911,0,,,
4,0,0.011722088,0,,,
6,6,0.011735916,1,,,
6,6,0.011725426,1,,,
4,4,0.011739016,1,,,
2,4,0.011744738,0,,,
0,8,0.011718988,0,,,
4,4,0.011740685,1,,,
6,4,0.011784077,0,,,
2,4,0.011730433,0,,,
6,8,0.01176548,0,,,
4,4,0.011769772,1,,,
6,4,0.011734724,0,,,
2,6,0.011742115,0,,,
4,2,0.011763334,0,,,
5,8,0.011751413,0,,,
6,7,0.0117805,0,,,
6,4,0.011729956,0,,,
0,6,0.011730433,0,,,
6,5,0.011738062,0,,,
2,4,0.011717796,0,,,
5,9,0.011734724,0,,,
6,8,0.011687279,0,,,
5,8,0.011674166,0,,,
4,4,0.011687756,1,,,
0,0,0.011703968,1,,,
4,4,0.011658669,1,,,
8,4,0.01167655,0,,,
4,4,0.01169014,1,,,
8,8,0.011722565,1,,,
5,2,0.011748314,0,,,
8,6,0.011716843,0,,,
5,8,0.011715651,0,,,
4,4,0.011717319,1,,,
9,1,0.011715651,0,,,
2,2,0.011677265,1,,,
4,4,0.011758327,1,,,
4,6,0.011708498,0,,,
4,2,0.011721134,0,,,
5,8,0.011736155,0,,,
2,6,0.011698484,0,,,
2,4,0.011692762,0,,,
0,0,0.011707306,1,,,
8,8,0.011693001,1,,,
4,0,0.011715651,0,,,
6,5,0.011762381,0,,,
2,2,0.011753082,1,,,
6,6,0.011721611,1,,,
5,6,0.011709929,0,,,
2,4,0.011769533,0,,,
6,6,0.011746407,1,,,
7,7,0.011775255,1,,,
0,8,0.011798859,0,,,
8,8,0.011901617,1,,,
8,8,0.011825323,1,,,
0,0,0.011754274,1,,,
6,7,0.011858463,0,,,
4,4,0.011862755,1,,,
8,6,0.011799097,0,,,
7,6,0.011831045,0,,,
5,4,0.011800051,0,,,
4,4,0.011790514,1,,,
6,6,0.011802197,1,,,
5,6,0.011742353,0,,,
7,9,0.011785269,0,,,
2,4,0.011849403,0,,,
8,8,0.011813641,1,,,
0,8,0.011824369,0,,,
7,7,0.011740923,1,,,
8,7,0.01179719,0,,,
6,5,0.01178956,0,,,
3,5,0.011778831,0,,,
4,4,0.011787653,1,,,
7,7,0.011815071,1,,,
4,4,0.011823654,1,,,
8,8,0.011794806,1,,,
0,6,0.011760235,0,,,
5,2,0.011778355,0,,,
8,4,0.011780977,0,,,
6,4,0.011886835,0,,,
6,6,0.011812449,1,,,
2,2,0.0117805,1,,,
2,2,0.01177907,1,,,
4,8,0.011769772,0,,,
7,7,0.011754274,1,,,
8,4,0.011798143,0,,,
5,6,0.01176095,0,,,
2,2,0.011771441,1,,,
2,4,0.01179409,0,,,
6,6,0.011752367,1,,,
6,8,0.011753082,0,,,
2,4,0.01172328,0,,,
9,0,0.011765003,0,,,
8,2,0.011767149,0,,,
7,8,0.011721611,0,,,
5,4,0.011749983,0,,,
6,6,0.011737823,1,,,
4,4,0.011739016,1,,,
8,6,0.011739969,0,,,
0,0,0.011712313,1,,,
0,0,0.011726141,1,,,
2,2,0.011686802,1,,,
0,4,0.011679173,0,,,
6,6,0.011723042,1,,,
7,0,0.011737108,0,,,
3,9,0.011686802,0,,,
7,0,0.011695385,0,,,
4,4,0.011689663,1,,,
6,6,0.01172328,1,,,
6,8,0.011727095,0,,,
4,2,0.011702061,0,,,
2,0,0.011754036,0,,,
5,6,0.011753559,0,,,
0,0,0.011766434,1,,,
5,6,0.011766672,0,,,
8,4,0.011742592,0,,,
4,4,0.011771679,1,,,
6,6,0.011809349,1,,,
6,4,0.011786222,0,,,
2,6,0.011811972,0,,,
2,8,0.011735678,0,,,
6,8,0.011832714,0,,,
5,4,0.011875868,0,,,
2,2,0.011805773,1,,,
4,4,0.011860847,1,,,
6,6,0.011780977,1,,,
4,4,0.011802912,1,,,
4,0,0.01180172,0,,,
5,6,0.011767626,0,,,
8,6,0.011776209,0,,,
4,6,0.011854887,0,,,
5,2,0.012996674,0,,,
0,6,0.01184845,0,,,
4,8,0.011790276,0,,,
4,4,0.011803389,1,,,
5,8,0.011783361,0,,,
2,2,0.01178813,1,,,
5,5,0.011803389,1,,,
2,2,0.011819363,1,,,
2,8,0.011768103,0,,,
2,6,0.011759996,0,,,
6,4,0.011732101,0,,,
4,0,0.011746883,0,,,
5,5,0.011726856,1,,,
2,0,0.011776209,0,,,
4,4,0.011723042,1,,,
5,5,0.011755705,1,,,
2,6,0.011778355,0,,,
6,2,0.011755228,0,,,
8,5,0.011771441,0,,,
5,0,0.011691332,0,,,
2,6,0.011760473,0,,,
2,2,0.011743069,1,,,
4,0,0.011720657,0,,,
4,4,0.011745691,1,,,
4,0,0.011689186,0,,,
2,6,0.011798859,0,,,
2,0,0.011787176,0,,,
4,4,0.011769533,1,,,
7,7,0.011761189,1,,,
7,7,0.011755705,1,,,
6,7,0.011701822,0,,,
8,6,0.01169014,0,,,
6,6,0.01167202,1,,,
4,6,0.011695623,0,,,
0,4,0.011679411,0,,,
7,8,0.011702776,0,,,
4,6,0.011753082,0,,,
2,4,0.011715412,0,,,
6,6,0.011702061,1,,,
4,0,0.011710644,0,,,
2,6,0.011663437,0,,,
8,6,0.011694193,0,,,
8,2,0.011726856,0,,,
4,6,0.01173234,0,,,
2,0,0.011714935,0,,,
6,6,0.011742115,1,,,
5,8,0.011675835,0,,,
0,8,0.011712074,0,,,
5,5,0.011675358,1,,,
8,8,0.011748314,1,,,
9,4,0.011842012,0,,,
4,6,0.011758566,0,,,
4,4,0.011749506,1,,,
4,4,0.01175189,1,,,
4,4,0.011750937,1,,,
9,4,0.011786222,0,,,
0,4,0.011719227,0,,,
4,4,0.011751652,1,,,
6,6,0.011773348,1,,,
8,4,0.011740685,0,,,
5,6,0.011736155,0,,,
0,4,0.011746168,0,,,
4,4,0.011786699,1,,,
7,6,0.011805058,0,,,
2,2,0.011810541,1,,,
0,2,0.011808157,0,,,
6,6,0.011812687,1,,,
8,8,0.011837959,1,,,
0,4,0.011822224,0,,,
8,4,0.011808634,0,,,
8,8,0.011837959,1,,,
2,4,0.011818409,0,,,
8,8,0.011864901,1,,,
4,0,0.011887789,0,,,
7,7,0.011829853,1,,,
6,6,0.011839867,1,,,
0,0,0.011815071,1,,,
6,8,0.011754274,0,,,
6,7,0.011775494,0,,,
5,0,0.011791706,0,,,
7,8,0.011737585,0,,,
2,2,0.011740685,1,,,
6,6,0.011798859,1,,,
5,2,0.011745453,0,,,
6,7,0.011724234,0,,,
7,6,0.01174283,0,,,
5,8,0.011750937,0,,,
0,0,0.011713982,1,,,
5,4,0.011773348,0,,,
3,8,0.011761427,0,,,
7,8,0.011751652,0,,,
8,0,0.01174736,0,,,
2,6,0.011763334,0,,,
0,7,0.011731386,0,,,
7,7,0.011764765,1,,,
7,7,0.011736631,1,,,
8,8,0.011693478,1,,,
0,4,0.011720657,0,,,
4,4,0.011668682,1,,,
0,7,0.011754751,0,,,
7,8,0.011712551,0,,,
0,2,0.011735916,0,,,
8,6,0.011716604,0,,,
2,2,0.011729956,1,,,
2,2,0.011704922,1,,,
4,4,0.011740685,1,,,
2,2,0.011727095,1,,,
5,5,0.011674643,1,,,
2,4,0.011693001,0,,,
6,6,0.011682272,1,,,
6,8,0.011682749,0,,,
0,8,0.011677265,0,,,
7,6,0.011700153,0,,,
0,4,0.011670113,0,,,
0,8,0.011756659,0,,,
8,8,0.01172924,1,,,
4,4,0.011739731,1,,,
4,0,0.011776686,0,,,
4,6,0.011763811,0,,,
4,8,0.011742592,0,,,
4,4,0.011707544,1,,,
0,0,0.011765718,1,,,
2,4,0.011701345,0,,,
4,4,0.011757374,1,,,
4,4,0.011752129,1,,,
4,4,0.011760473,1,,,
4,0,0.011720657,0,,,
4,8,0.01171875,0,,,
8,4,0.011717081,0,,,
8,5,0.011685133,0,,,
2,4,0.011758089,0,,,
6,4,0.01175642,0,,,
7,7,0.011740208,1,,,
2,0,0.011740685,0,,,
6,4,0.011714935,0,,,
6,8,0.011711597,0,,,
7,8,0.011702538,0,,,
9,4,0.011736155,0,,,
4,8,0.011771679,0,,,
0,4,0.011777639,0,,,
0,4,0.011790991,0,,,
6,6,0.011831522,1,,,
6,6,0.011772394,1,,,
6,0,0.011758089,0,,,
6,7,0.0117414,0,,,
8,4,0.01173687,0,,,
8,6,0.01184988,0,,,
2,0,0.011827707,0,,,
8,4,0.011790991,0,,,
6,8,0.01179862,0,,,
6,8,0.011757612,0,,,
8,4,0.011788845,0,,,
4,6,0.0117414,0,,,
4,4,0.01175642,1,,,
6,8,0.011799097,0,,,
0,0,0.011707067,1,,,
4,4,0.011776209,1,,,
6,4,0.011794567,0,,,
5,6,0.011748552,0,,,
2,2,0.011768103,1,,,
5,6,0.011754751,0,,,
0,4,0.011768341,0,,,
0,4,0.011686087,0,,,
6,2,0.011728764,0,,,
2,4,0.011778355,0,,,
7,8,0.011739969,0,,,
4,0,0.011732817,0,,,
0,0,0.011804819,1,,,
8,8,0.011746407,1,,,
6,6,0.011728525,1,,,
5,4,0.011695862,0,,,
2,6,0.011720896,0,,,
2,4,0.011713266,0,,,
4,4,0.011698484,1,,,
5,8,0.01166296,0,,,
9,0,0.011686563,0,,,
2,4,0.011734009,0,,,
5,5,0.011718988,1,,,
4,0,0.011749029,0,,,
6,6,0.011721849,1,,,
7,8,0.011706591,0,,,
8,4,0.011685371,0,,,
4,0,0.01167655,0,,,
6,7,0.011693716,0,,,
8,4,0.011726856,0,,,
4,4,0.01170063,1,,,
2,4,0.011669874,0,,,
2,2,0.011711597,1,,,
9,4,0.011678934,0,,,
4,8,0.011722326,0,,,
0,0,0.011707783,1,,,
8,8,0.011750221,1,,,
4,8,0.011714458,0,,,
8,4,0.011717081,0,,,
2,4,0.011729479,0,,,
2,6,0.011745691,0,,,
8,4,0.011758089,0,,,
9,4,0.011733055,0,,,
4,2,0.011711359,0,,,
6,6,0.011746168,1,,,
6,6,0.011740923,1,,,
7,6,0.011765242,0,,,
6,8,0.01177001,0,,,
0,4,0.011715651,0,,,
0,4,0.011666298,0,,,
2,4,0.011718273,0,,,
6,2,0.011740685,0,,,
7,6,0.011755705,0,,,
8,0,0.011787653,0,,,
4,4,0.011765242,1,,,
6,4,0.011791945,0,,,
6,8,0.011776209,0,,,
6,6,0.011863232,1,,,
9,6,0.011838198,0,,,
6,4,0.011783123,0,,,
4,0,0.011807442,0,,,
6,6,0.011781931,1,,,
2,4,0.011755705,0,,,
4,8,0.011836529,0,,,
2,8,0.011833668,0,,,
6,0,0.011850357,0,,,
2,2,0.011808872,1,,,
0,0,0.011778355,1,,,
0,4,0.011817694,0,,,
0,4,0.011835337,0,,,
2,2,0.011760473,1,,,
4,4,0.011819839,1,,,
4,0,0.011790752,0,,,
6,4,0.011761189,0,,,
0,2,0.011745691,0,,,
4,6,0.011753082,0,,,
6,6,0.011725426,1,,,
6,2,0.011739731,0,,,
5,0,0.011715412,0,,,
2,4,0.011668444,0,,,
2,4,0.011727333,0,,,
7,7,0.011722565,1,,,
5,4,0.011706829,0,,,
2,4,0.011756659,0,,,
6,4,0.011728764,0,,,
8,8,0.01170969,1,,,
7,8,0.011766434,0,,,
4,4,0.011795521,1,,,
5,0,0.011722803,0,,,
0,4,0.011703014,0,,,
0,7,0.011741638,0,,,
