True Emotion,Predicted Emotion,Time Taken (s),,,,
4,6,0.011818409,0,,,
0,4,0.011797905,0,,,
8,8,0.011836767,1,,,
4,2,0.011762381,0,,,
4,4,0.011793375,1,,,
5,2,0.011766434,0,,,
4,4,0.011798143,1,,,
0,4,0.011774302,0,,,
0,2,0.011775732,0,,,
4,6,0.011829853,0,,,
2,4,0.011820316,0,,,
7,5,0.011835337,0,,,
6,4,0.011799335,0,,,
2,4,0.011826277,0,,,
5,5,0.011786461,1,,,
4,4,0.011800051,1,,,
6,4,0.011847973,0,,,
6,4,0.01180315,0,,,
6,6,0.011800051,1,,,
2,0,0.011751413,0,,,
4,5,0.011804581,0,,,
2,6,0.011759281,0,,,
8,8,0.011809826,1,,,
4,0,0.011778831,0,,,
2,2,0.011891603,1,,,
5,7,0.011822224,0,,,
2,2,0.011841536,1,,,
8,8,0.011781454,1,,,
7,7,0.01181674,1,,,
2,2,0.011794329,1,,,
7,6,0.0117805,0,,,
2,6,0.011869192,0,,,
9,6,0.011853933,0,,,
6,6,0.011778116,1,,,
4,4,0.011817694,1,,,
8,8,0.011835098,1,,,
2,2,0.011838913,1,,,
9,9,0.011812925,1,,,
8,5,0.011856556,0,,,
6,6,0.011833906,1,,,
6,8,0.011798859,0,,,
4,4,0.011818171,1,,,
2,2,0.011853933,1,,,
8,8,0.011854887,1,,,
6,6,0.011825323,1,,,
0,5,0.01179719,0,,,
5,5,0.011833429,1,,,
2,4,0.011808872,0,,,
2,4,0.011808634,0,,,
5,5,0.011894464,1,,,
9,9,0.011864901,1,,,
7,7,0.011874676,1,,,
5,5,0.01187396,1,,,
0,0,0.011837006,1,,,
2,2,0.011828661,1,,,
8,4,0.011800528,0,,,
6,6,0.011825562,1,,,
0,2,0.011810303,0,,,
0,4,0.011790514,0,,,
4,0,0.011765957,0,,,
4,2,0.011788607,0,,,
9,5,0.011752605,0,,,
6,5,0.011813641,0,,,
4,5,0.011835337,0,,,
8,5,0.011819363,0,,,
2,2,0.011833429,1,,,
5,6,0.011803865,0,,,
4,8,0.011819601,0,,,
2,2,0.011849642,1,,,
8,8,0.011801481,1,,,
6,6,0.011794329,1,,,
6,6,0.011766672,1,,,
2,8,0.011773348,0,,,
0,6,0.011759281,0,,,
0,0,0.011798143,1,,,
6,6,0.011752844,1,,,
2,2,0.011759281,1,,,
0,0,0.011787653,1,,,
6,6,0.011806726,1,,,
6,4,0.011795044,0,,,
5,5,0.011765003,1,,,
4,4,0.011790037,1,,,
0,7,0.011858225,0,,,
2,3,0.011856079,0,,,
2,6,0.011842966,0,,,
2,2,0.011814833,1,,,
0,0,0.011802673,1,,,
6,0,0.011835575,0,,,
4,4,0.011783361,1,,,
6,6,0.011819601,1,,,
4,4,0.011818886,1,,,
7,7,0.011829138,1,,,
4,3,0.011815548,0,,,
6,6,0.011734724,1,,,
2,0,0.011804581,0,,,
8,8,0.011797667,1,,,
8,6,0.011846066,0,,,
5,5,0.011826038,1,,,
6,6,0.011835098,1,,,
4,4,0.011831999,1,,,
5,4,0.01179862,0,,,
6,4,0.011771202,0,,,
2,2,0.011778116,1,,,
4,4,0.011754274,1,,,
4,4,0.011868715,1,,,
2,4,0.011814356,0,,,
6,6,0.011836767,1,,,
6,9,0.011788368,0,,,
6,5,0.011794806,0,,,
2,2,0.011852264,1,,,
5,7,0.011824846,0,,,
7,7,0.011810541,1,,,
2,6,0.011879683,0,,,
6,6,0.011814356,1,,,
8,2,0.011859417,0,,,
5,4,0.011824369,0,,,
0,4,0.01188159,0,,,
2,6,0.011805773,0,,,
2,2,0.011919022,1,,,
6,0,0.011807203,0,,,
3,3,0.011826754,1,,,
6,4,0.01185298,0,,,
2,4,0.011827946,0,,,
2,4,0.011849165,0,,,
5,2,0.01181078,0,,,
4,4,0.011812925,1,,,
8,4,0.011839628,0,,,
0,4,0.011826992,0,,,
7,7,0.011765718,1,,,
7,7,0.011808395,1,,,
8,2,0.011755466,0,,,
6,4,0.011803627,0,,,
2,4,0.011809587,0,,,
8,8,0.011803865,1,,,
6,4,0.011808872,0,,,
4,4,0.011796474,1,,,
8,8,0.011809826,1,,,
6,6,0.011784077,1,,,
8,4,0.011759281,0,,,
7,7,0.011734009,1,,,
2,0,0.011779547,0,,,
4,8,0.011724234,0,,,
8,8,0.011755705,1,,,
4,8,0.011746168,0,,,
4,4,0.011778355,1,,,
5,6,0.01177454,0,,,
0,4,0.011731863,0,,,
8,8,0.01173234,1,,,
8,8,0.011751175,1,,,
2,4,0.01177907,0,,,
0,2,0.01176095,0,,,
6,6,0.011817694,1,,,
2,2,0.011814356,1,,,
6,0,0.011796713,0,,,
6,2,0.011808634,0,,,
6,6,0.011833668,1,,,
8,5,0.011911631,0,,,
4,2,0.011832952,0,,,
8,8,0.011785984,1,,,
5,4,0.011830091,0,,,
4,2,0.011793613,0,,,
5,6,0.011782408,0,,,
5,2,0.011797905,0,,,
2,6,0.011777878,0,,,
4,0,0.011786699,0,,,
6,5,0.011752605,0,,,
4,0,0.011787176,0,,,
4,4,0.011791229,1,,,
4,2,0.011783361,0,,,
5,6,0.011761427,0,,,
5,6,0.011772394,0,,,
9,5,0.011799574,0,,,
4,4,0.011816263,1,,,
2,8,0.011804581,0,,,
8,2,0.011816025,0,,,
6,5,0.011792183,0,,,
6,2,0.011829615,0,,,
6,2,0.011830568,0,,,
8,7,0.011948824,0,,,
6,6,0.011862516,1,,,
4,4,0.011847019,1,,,
6,2,0.011877298,0,,,
4,0,0.011842489,0,,,
4,6,0.011836767,0,,,
6,8,0.011856079,0,,,
2,4,0.011869669,0,,,
2,0,0.011804104,0,,,
4,2,0.011821032,0,,,
9,5,0.011860132,0,,,
2,2,0.011803627,1,,,
8,8,0.011865377,1,,,
6,4,0.011827707,0,,,
2,4,0.011806011,0,,,
7,7,0.011767864,1,,,
6,6,0.011828423,1,,,
6,4,0.01179862,0,,,
8,2,0.011823416,0,,,
4,4,0.011839151,1,,,
4,4,0.011831045,1,,,
2,6,0.011803627,0,,,
8,6,0.011746883,0,,,
5,6,0.011810303,0,,,
2,2,0.011797428,1,,,
7,7,0.011824608,1,,,
0,4,0.011785984,0,,,
5,5,0.011796474,1,,,
4,4,0.01183486,1,,,
7,6,0.011829138,0,,,
6,4,0.011821747,0,,,
8,8,0.011754036,1,,,
4,6,0.011816978,0,,,
6,6,0.011797905,1,,,
6,2,0.011759043,0,,,
7,5,0.011783838,0,,,
0,6,0.011805773,0,,,
2,6,0.011824131,0,,,
6,4,0.011849403,0,,,
2,4,0.011768818,0,,,
4,6,0.011809587,0,,,
5,5,0.011796474,1,,,
0,4,0.011796951,0,,,
8,8,0.011755705,1,,,
7,7,0.01180315,1,,,
6,2,0.011819839,0,,,
2,9,0.011856318,0,,,
2,5,0.011773586,0,,,
4,2,0.011794567,0,,,
6,2,0.011791706,0,,,
4,4,0.011815548,1,,,
8,8,0.011834621,1,,,
5,8,0.01186347,0,,,
6,4,0.0117805,0,,,
9,5,0.011770964,0,,,
4,4,0.011782408,1,,,
4,4,0.011807442,1,,,
6,6,0.011799812,1,,,
6,7,0.011790037,0,,,
5,5,0.011808395,1,,,
4,2,0.011771202,0,,,
6,2,0.011763573,0,,,
5,8,0.011781454,0,,,
4,4,0.011754751,1,,,
4,4,0.011786222,1,,,
8,4,0.011768341,0,,,
5,8,0.011917114,0,,,
5,7,0.011783361,0,,,
2,0,0.011864185,0,,,
6,4,0.011816502,0,,,
6,5,0.011817932,0,,,
8,4,0.01183486,0,,,
4,2,0.011840343,0,,,
6,8,0.011885166,0,,,
6,3,0.011902809,0,,,
6,2,0.011869192,0,,,
6,0,0.011868238,0,,,
2,4,0.011884451,0,,,
7,7,0.011876822,1,,,
6,6,0.011834383,1,,,
9,6,0.011796951,0,,,
6,2,0.011816978,0,,,
5,4,0.011852741,0,,,
6,4,0.011823654,0,,,
2,2,0.011847019,1,,,
6,3,0.011838436,0,,,
2,0,0.011817694,0,,,
4,4,0.011837244,1,,,
5,9,0.01185751,0,,,
0,4,0.011848927,0,,,
4,4,0.01188612,1,,,
0,6,0.011795282,0,,,
4,2,0.011827707,0,,,
0,0,0.011805296,1,,,
8,8,0.011798859,1,,,
4,2,0.011795282,0,,,
4,4,0.011815071,1,,,
7,7,0.011842966,1,,,
2,4,0.011824369,0,,,
9,8,0.011773109,0,,,
6,6,0.011737823,1,,,
2,2,0.011845112,1,,,
4,6,0.011861563,0,,,
6,2,0.01184392,0,,,
6,4,0.011822462,0,,,
7,7,0.011805773,1,,,
5,5,0.011849642,1,,,
7,7,0.011805773,1,,,
6,0,0.011824608,0,,,
8,4,0.011824131,0,,,
5,5,0.011842489,1,,,
4,4,0.011835337,1,,,
0,6,0.011864185,0,,,
6,0,0.011831522,0,,,
4,4,0.011855364,1,,,
4,0,0.011866331,0,,,
4,8,0.01184988,0,,,
8,4,0.011786938,0,,,
7,6,0.011794806,0,,,
8,4,0.011841059,0,,,
0,4,0.011853218,0,,,
4,6,0.011812925,0,,,
4,8,0.011855125,0,,,
8,0,0.011847734,0,,,
7,7,0.011828899,1,,,
7,7,0.01187706,1,,,
6,6,0.011833906,1,,,
0,4,0.011781216,0,,,
0,6,0.011852741,0,,,
0,4,0.011814594,0,,,
4,4,0.011831284,1,,,
2,2,0.011795998,1,,,
6,6,0.011861086,1,,,
2,2,0.011787653,1,,,
6,4,0.01179266,0,,,
5,6,0.011771202,0,,,
2,5,0.011842728,0,,,
4,8,0.011762142,0,,,
0,0,0.011824608,1,,,
2,4,0.011812925,0,,,
7,7,0.011853218,1,,,
7,7,0.011880398,1,,,
2,4,0.011862278,0,,,
4,0,0.011812449,0,,,
6,4,0.011756659,0,,,
8,4,0.011813402,0,,,
0,4,0.01181221,0,,,
4,2,0.011815786,0,,,
2,4,0.011782408,0,,,
5,7,0.0117805,0,,,
6,4,0.011800528,0,,,
4,2,0.011776447,0,,,
8,6,0.011805773,0,,,
4,2,0.011819601,0,,,
5,6,0.011788368,0,,,
5,9,0.011816263,0,,,
4,4,0.011993885,1,,,
6,5,0.011828423,0,,,
4,0,0.011805296,0,,,
5,7,0.01181078,0,,,
6,6,0.011868715,1,,,
6,4,0.011808872,0,,,
8,4,0.011812687,0,,,
0,0,0.011782646,1,,,
4,6,0.011818409,0,,,
6,4,0.011822701,0,,,
4,0,0.011778116,0,,,
5,7,0.011770487,0,,,
2,0,0.011766911,0,,,
6,0,0.011758804,0,,,
2,5,0.011753559,0,,,
0,6,0.011754274,0,,,
4,4,0.011775255,1,,,
2,6,0.011838198,0,,,
2,6,0.011792183,0,,,
2,4,0.011766195,0,,,
0,4,0.011760712,0,,,
6,0,0.011723995,0,,,
5,2,0.011776686,0,,,
5,4,0.011767149,0,,,
2,0,0.011853456,0,,,
9,6,0.011779308,0,,,
4,2,0.011808157,0,,,
6,6,0.011784315,1,,,
8,2,0.011787653,0,,,
8,6,0.011742353,0,,,
6,6,0.011775732,1,,,
7,6,0.011775732,0,,,
4,5,0.01175499,0,,,
6,2,0.011798859,0,,,
4,0,0.011771202,0,,,
6,4,0.011770248,0,,,
6,6,0.01180315,1,,,
4,4,0.011759043,1,,,
2,2,0.011836052,1,,,
8,8,0.011795044,1,,,
7,7,0.011811972,1,,,
0,4,0.011827707,0,,,
7,7,0.011890173,1,,,
6,6,0.011801004,1,,,
9,8,0.011811972,0,,,
0,6,0.011785984,0,,,
8,8,0.011800766,1,,,
6,4,0.011789322,0,,,
4,2,0.011794567,0,,,
6,0,0.011846066,0,,,
6,6,0.011829615,1,,,
6,6,0.01180768,1,,,
0,4,0.011759281,0,,,
2,4,0.011796474,0,,,
2,2,0.01177907,1,,,
4,4,0.011775732,1,,,
4,2,0.011801481,0,,,
8,8,0.011838913,1,,,
2,2,0.011808157,1,,,
8,4,0.011772633,0,,,
2,4,0.011811256,0,,,
6,7,0.011756897,0,,,
6,5,0.011839151,0,,,
7,7,0.011770248,1,,,
8,8,0.011819601,1,,,
0,2,0.011805058,0,,,
4,4,0.011875391,1,,,
4,2,0.011888504,0,,,
4,4,0.011903048,1,,,
2,2,0.011862516,1,,,
8,8,0.011869669,1,,,
4,8,0.011832952,0,,,
4,0,0.011793137,0,,,
6,5,0.011804819,0,,,
0,4,0.011796236,0,,,
6,6,0.011772633,1,,,
4,4,0.011852741,1,,,
4,4,0.011850119,1,,,
8,7,0.011882305,0,,,
0,0,0.011842251,1,,,
4,4,0.011868,1,,,
8,8,0.011951447,1,,,
0,2,0.01192379,0,,,
5,4,0.011850595,0,,,
2,2,0.011817694,1,,,
6,4,0.011812687,0,,,
2,4,0.011798382,0,,,
7,7,0.011789083,1,,,
2,4,0.011771679,0,,,
4,4,0.011760235,1,,,
4,4,0.011787415,1,,,
2,2,0.011790514,1,,,
4,4,0.011775017,1,,,
7,7,0.011748075,1,,,
4,8,0.011775017,0,,,
4,0,0.011738062,0,,,
0,6,0.011761904,0,,,
8,6,0.01177597,0,,,
6,2,0.011793375,0,,,
8,4,0.011747122,0,,,
4,4,0.011815548,1,,,
5,6,0.011743069,0,,,
7,7,0.011790991,1,,,
4,5,0.011769056,0,,,
2,4,0.011851311,0,,,
4,0,0.011808395,0,,,
6,2,0.011797905,0,,,
7,3,0.011819839,0,,,
0,0,0.011821508,1,,,
3,4,0.011851072,0,,,
2,6,0.01181221,0,,,
0,0,0.01181674,1,,,
8,8,0.01187396,1,,,
5,6,0.011840582,0,,,
8,4,0.011853695,0,,,
6,4,0.011816025,0,,,
6,4,0.011876822,0,,,
2,6,0.011814594,0,,,
4,4,0.011811495,1,,,
8,5,0.011785269,0,,,
6,6,0.011843443,1,,,
4,4,0.011728764,1,,,
6,6,0.011797667,1,,,
7,6,0.011807919,0,,,
4,2,0.011798382,0,,,
6,6,0.011844397,1,,,
4,4,0.011815548,1,,,
6,6,0.011831284,1,,,
6,6,0.011826515,1,,,
5,6,0.011821508,0,,,
0,4,0.011836052,0,,,
2,2,0.011814117,1,,,
2,2,0.011808157,1,,,
7,6,0.011803389,0,,,
4,0,0.011854887,0,,,
0,6,0.011829853,0,,,
6,6,0.011817932,1,,,
8,8,0.011790752,1,,,
4,4,0.011825323,1,,,
6,4,0.011795521,0,,,
5,6,0.011791945,0,,,
6,4,0.011795759,0,,,
0,4,0.011867285,0,,,
4,6,0.011793375,0,,,
8,6,0.011789799,0,,,
8,6,0.011811733,0,,,
0,4,0.01180768,0,,,
6,8,0.011762857,0,,,
2,4,0.011823177,0,,,
4,2,0.011788368,0,,,
9,9,0.011831522,1,,,
2,2,0.011777163,1,,,
6,6,0.011819601,1,,,
6,6,0.011790276,1,,,
5,6,0.011803865,0,,,
6,4,0.011835814,0,,,
2,6,0.011813164,0,,,
6,4,0.011730671,0,,,
0,3,0.011795044,0,,,
0,0,0.011772633,1,,,
8,5,0.011760712,0,,,
5,2,0.011752129,0,,,
8,4,0.011790991,0,,,
0,4,0.011780977,0,,,
0,4,0.01177907,0,,,
2,4,0.011790991,0,,,
0,6,0.011793852,0,,,
2,6,0.011741638,0,,,
6,6,0.011754513,1,,,
8,4,0.011727571,0,,,
2,2,0.011820316,1,,,
6,8,0.011791945,0,,,
6,7,0.011798143,0,,,
6,6,0.011739731,1,,,
6,2,0.01177907,0,,,
5,7,0.011759996,0,,,
7,7,0.011791945,1,,,
6,2,0.011800289,0,,,
5,2,0.01183033,0,,,
2,9,0.011806011,0,,,
7,7,0.01182127,1,,,
5,2,0.011770964,0,,,
4,4,0.011767864,1,,,
8,8,0.011792898,1,,,
4,4,0.011799812,1,,,
5,6,0.011794806,0,,,
4,2,0.011795521,0,,,
4,4,0.011803865,1,,,
7,6,0.011836767,0,,,
9,7,0.011852026,0,,,
6,4,0.011837482,0,,,
8,4,0.011868,0,,,
0,2,0.011840343,0,,,
8,6,0.011798143,0,,,
6,4,0.011792421,0,,,
6,6,0.011819601,1,,,
0,5,0.011790752,0,,,
4,4,0.01183176,1,,,
0,4,0.011802912,0,,,
6,6,0.011851549,1,,,
5,6,0.0117805,0,,,
6,6,0.011768103,1,,,
5,6,0.011808157,0,,,
5,6,0.011842251,0,,,
4,2,0.011826992,0,,,
0,6,0.011806965,0,,,
7,7,0.011783361,1,,,
6,4,0.011780262,0,,,
0,4,0.011824846,0,,,
4,2,0.011830091,0,,,
8,5,0.011854649,0,,,
4,4,0.011825085,1,,,
4,4,0.011825085,1,,,
5,2,0.011787891,0,,,
6,5,0.011785269,0,,,
6,5,0.011783361,0,,,
6,8,0.011790514,0,,,
6,3,0.011737585,0,,,
6,7,0.011832476,0,,,
6,8,0.011790514,0,,,
4,4,0.011842012,1,,,
4,4,0.011807203,1,,,
6,2,0.011816263,0,,,
6,6,0.01179409,1,,,
4,4,0.01181674,1,,,
2,4,0.011826992,0,,,
0,6,0.011838675,0,,,
4,6,0.011814356,0,,,
6,4,0.011815548,0,,,
2,4,0.011799335,0,,,
6,6,0.011817932,1,,,
4,2,0.011748075,0,,,
6,0,0.011757851,0,,,
2,2,0.011770725,1,,,
4,8,0.011790991,0,,,
5,7,0.011852503,0,,,
6,7,0.011768579,0,,,
6,6,0.011749268,1,,,
0,6,0.011807442,0,,,
6,6,0.011731625,1,,,
2,4,0.011749268,0,,,
5,7,0.011801243,0,,,
6,6,0.01173687,1,,,
5,7,0.01177001,0,,,
4,2,0.011810064,0,,,
0,8,0.011800289,0,,,
4,4,0.011804581,1,,,
8,8,0.011725187,1,,,
4,6,0.011772633,0,,,
8,4,0.013483763,0,,,
5,2,0.011837959,0,,,
8,6,0.011736631,0,,,
5,5,0.011744499,1,,,
4,0,0.011734724,0,,,
9,6,0.011796474,0,,,
2,4,0.011798143,0,,,
4,4,0.011814117,1,,,
4,8,0.011800766,0,,,
4,4,0.011823893,1,,,
5,5,0.011837482,1,,,
2,2,0.011839867,1,,,
2,4,0.011840343,0,,,
0,2,0.011865854,0,,,
8,8,0.011856794,1,,,
4,0,0.011805296,0,,,
6,5,0.011826992,0,,,
2,2,0.011776447,1,,,
6,6,0.011766195,1,,,
5,6,0.011792898,0,,,
2,4,0.011787176,0,,,
6,5,0.011782885,0,,,
7,6,0.011731863,0,,,
0,8,0.011760712,0,,,
8,8,0.011835337,1,,,
8,2,0.011763573,0,,,
0,4,0.011773586,0,,,
6,7,0.011827707,0,,,
4,8,0.011829138,0,,,
8,8,0.011784077,1,,,
7,7,0.01182127,1,,,
5,2,0.01181674,0,,,
4,8,0.011810303,0,,,
6,6,0.011817455,1,,,
5,6,0.011816025,0,,,
7,5,0.011887789,0,,,
2,2,0.011786461,1,,,
8,8,0.01187253,1,,,
0,9,0.011843204,0,,,
7,7,0.011841059,1,,,
8,8,0.011808157,1,,,
6,5,0.011817932,0,,,
3,8,0.011809349,0,,,
4,4,0.011868715,1,,,
7,6,0.011836529,0,,,
4,4,0.011842489,1,,,
8,2,0.011798143,0,,,
0,6,0.01178503,0,,,
5,4,0.011793375,0,,,
8,6,0.011794806,0,,,
6,4,0.011904955,0,,,
6,4,0.011842728,0,,,
2,2,0.011834145,1,,,
2,2,0.011807442,1,,,
4,2,0.011833429,0,,,
7,7,0.011790752,1,,,
8,8,0.011832714,1,,,
5,6,0.011807442,0,,,
2,6,0.011785984,0,,,
2,4,0.011852264,0,,,
6,6,0.011856318,1,,,
6,0,0.011879206,0,,,
2,8,0.011846304,0,,,
9,6,0.011828423,0,,,
8,5,0.011814356,0,,,
7,7,0.011799574,1,,,
5,2,0.011758327,0,,,
6,7,0.011852264,0,,,
4,4,0.011769533,1,,,
8,6,0.011817217,0,,,
0,8,0.011809111,0,,,
0,0,0.011766672,1,,,
2,2,0.011786699,1,,,
0,4,0.011785984,0,,,
6,7,0.011758327,0,,,
7,5,0.011811972,0,,,
3,8,0.011770725,0,,,
7,7,0.011839628,1,,,
4,4,0.01179409,1,,,
6,6,0.011801243,1,,,
6,7,0.011821747,0,,,
4,2,0.011820316,0,,,
2,5,0.011864662,0,,,
5,5,0.011834383,1,,,
0,6,0.011786222,0,,,
5,7,0.011855602,0,,,
8,4,0.011811256,0,,,
4,4,0.011847019,1,,,
6,4,0.011870861,0,,,
6,4,0.011818409,0,,,
2,2,0.011820316,1,,,
2,2,0.011856556,1,,,
6,7,0.011799335,0,,,
5,4,0.011860371,0,,,
2,2,0.011825323,1,,,
4,6,0.011852264,0,,,
6,2,0.011876583,0,,,
4,6,0.011843681,0,,,
4,2,0.011835098,0,,,
5,6,0.011836767,0,,,
8,8,0.011865139,1,,,
4,4,0.0119524,1,,,
5,4,0.011871338,0,,,
0,7,0.011888266,0,,,
4,8,0.011903763,0,,,
4,4,0.011885881,1,,,
5,6,0.011892319,0,,,
2,6,0.011900187,0,,,
5,6,0.011849165,0,,,
2,5,0.011843443,0,,,
2,4,0.011874437,0,,,
2,0,0.011808634,0,,,
6,4,0.011814594,0,,,
4,8,0.011904955,0,,,
5,7,0.011875868,0,,,
2,2,0.011865616,1,,,
4,4,0.011780739,1,,,
5,6,0.01182723,0,,,
2,2,0.011828423,1,,,
6,2,0.011836052,0,,,
8,4,0.011878967,0,,,
5,5,0.011853218,1,,,
2,6,0.011803865,0,,,
2,2,0.011829376,1,,,
4,0,0.011821747,0,,,
4,2,0.011837006,0,,,
4,2,0.01180172,0,,,
2,2,0.011877298,1,,,
2,4,0.011818171,0,,,
4,6,0.011787415,0,,,
7,7,0.011786461,1,,,
7,7,0.011799097,1,,,
6,7,0.011778831,0,,,
8,6,0.011847258,0,,,
6,6,0.01182127,1,,,
4,4,0.011791468,1,,,
0,4,0.011795282,0,,,
7,7,0.011787176,1,,,
4,4,0.011828184,1,,,
2,2,0.011762381,1,,,
6,6,0.011749983,1,,,
4,0,0.011761665,0,,,
2,6,0.011804342,0,,,
8,0,0.011824846,0,,,
8,5,0.011791468,0,,,
4,2,0.01177001,0,,,
2,4,0.011750937,0,,,
6,7,0.011752605,0,,,
5,6,0.011769056,0,,,
0,6,0.011780739,0,,,
5,5,0.011796951,1,,,
8,8,0.011798143,1,,,
9,6,0.011812925,0,,,
4,2,0.01177001,0,,,
4,4,0.011782408,1,,,
4,4,0.011805773,1,,,
4,6,0.011794567,0,,,
9,4,0.011784077,0,,,
0,0,0.011785746,1,,,
4,6,0.011764526,0,,,
6,6,0.011804342,1,,,
8,6,0.011813641,0,,,
5,7,0.011789083,0,,,
0,8,0.011795521,0,,,
4,2,0.011796951,0,,,
7,7,0.011811495,1,,,
2,4,0.011839151,0,,,
0,6,0.011791229,0,,,
6,9,0.011841297,0,,,
8,4,0.011811256,0,,,
0,2,0.011770725,0,,,
8,4,0.011803389,0,,,
8,4,0.011798382,0,,,
2,8,0.011811972,0,,,
8,8,0.011836767,1,,,
4,6,0.011782646,0,,,
7,6,0.011794567,0,,,
6,6,0.011845589,1,,,
0,6,0.011773348,0,,,
6,6,0.011842251,1,,,
6,5,0.011809349,0,,,
5,2,0.011817217,0,,,
7,8,0.011805534,0,,,
2,2,0.011751652,1,,,
6,7,0.011806726,0,,,
5,4,0.01187706,0,,,
6,7,0.01183033,0,,,
7,8,0.011850834,0,,,
5,6,0.011821747,0,,,
0,6,0.011787653,0,,,
5,2,0.011797667,0,,,
3,3,0.01182723,1,,,
7,8,0.011819601,0,,,
8,6,0.011840582,0,,,
2,2,0.011883259,1,,,
0,0,0.011795044,1,,,
7,5,0.011828184,0,,,
7,7,0.011871099,1,,,
8,2,0.01184392,0,,,
0,0,0.011864185,1,,,
4,4,0.011854172,1,,,
0,7,0.011845827,0,,,
7,7,0.011816025,1,,,
0,2,0.01179266,0,,,
8,6,0.011828661,0,,,
2,4,0.011788607,0,,,
2,0,0.011764765,0,,,
4,8,0.011757612,0,,,
2,6,0.011801243,0,,,
5,8,0.011763811,0,,,
2,4,0.013999701,0,,,
6,6,0.011834621,1,,,
6,6,0.011839151,1,,,
0,9,0.011816263,0,,,
7,7,0.011824131,1,,,
0,6,0.01185298,0,,,
0,2,0.011868477,0,,,
8,8,0.011810541,1,,,
4,4,0.01181531,1,,,
4,4,0.011789799,1,,,
4,4,0.011809349,1,,,
4,2,0.011942387,0,,,
4,4,0.011950016,1,,,
0,0,0.011959791,1,,,
2,4,0.01197505,0,,,
4,8,0.011974096,0,,,
4,4,0.011898279,1,,,
4,2,0.011856556,0,,,
4,4,0.011784554,1,,,
4,8,0.011816263,0,,,
8,4,0.011806011,0,,,
8,4,0.011783838,0,,,
2,6,0.011840105,0,,,
6,4,0.011894464,0,,,
7,7,0.01183486,1,,,
2,6,0.011818409,0,,,
6,8,0.011800528,0,,,
6,7,0.011853933,0,,,
7,8,0.011923075,0,,,
9,4,0.01193738,0,,,
4,8,0.011805058,0,,,
0,4,0.011940956,0,,,
0,0,0.011912823,1,,,
6,6,0.011820793,1,,,
6,6,0.011811256,1,,,
6,6,0.011835098,1,,,
6,7,0.011909962,0,,,
8,0,0.011958838,0,,,
8,8,0.011971951,1,,,
2,4,0.011850595,0,,,
8,4,0.011757135,0,,,
6,8,0.011797428,0,,,
6,6,0.01181078,1,,,
8,8,0.011804342,1,,,
4,2,0.011761665,0,,,
4,6,0.011760473,0,,,
6,2,0.011785507,0,,,
0,0,0.011761665,1,,,
4,8,0.01176095,0,,,
6,6,0.011802435,1,,,
5,6,0.011811972,0,,,
2,2,0.011772394,1,,,
5,5,0.01178956,1,,,
0,5,0.011823893,0,,,
0,4,0.011796474,0,,,
6,6,0.011804581,1,,,
2,4,0.011835337,0,,,
7,5,0.011834383,0,,,
4,4,0.011826277,1,,,
0,0,0.011816502,1,,,
8,8,0.01180625,1,,,
6,6,0.011827946,1,,,
5,4,0.011805534,0,,,
2,2,0.011813164,1,,,
2,2,0.011777639,1,,,
4,2,0.011814833,0,,,
5,8,0.01171875,0,,,
9,8,0.011787176,0,,,
2,2,0.011743784,1,,,
5,5,0.011815071,1,,,
4,0,0.011813641,0,,,
6,1,0.011816025,0,,,
7,7,0.011781693,1,,,
8,0,0.011799335,0,,,
4,6,0.011771202,0,,,
6,5,0.011763811,0,,,
8,4,0.011765957,0,,,
4,4,0.011816978,1,,,
2,5,0.011763334,0,,,
2,4,0.011780024,0,,,
9,4,0.01175642,0,,,
4,6,0.011831284,0,,,
0,0,0.011861086,1,,,
8,2,0.011842489,0,,,
4,8,0.011842489,0,,,
8,4,0.011763334,0,,,
2,8,0.011775732,0,,,
2,2,0.01177907,1,,,
8,8,0.011793137,1,,,
9,8,0.011768579,0,,,
4,4,0.01179409,1,,,
6,6,0.011803627,1,,,
6,5,0.011806488,0,,,
7,6,0.01179266,0,,,
6,5,0.011783838,0,,,
0,6,0.011818647,0,,,
0,4,0.011879206,0,,,
2,4,0.011827469,0,,,
6,2,0.01180768,0,,,
7,7,0.011802673,1,,,
8,8,0.011769056,1,,,
4,4,0.011835337,1,,,
6,2,0.011823416,0,,,
6,8,0.011793852,0,,,
6,4,0.011762142,0,,,
9,9,0.011808634,1,,,
6,4,0.011774063,0,,,
4,4,0.011784077,1,,,
6,2,0.011762381,0,,,
2,5,0.011839151,0,,,
4,6,0.011876345,0,,,
2,2,0.011840105,1,,,
6,6,0.011846066,1,,,
2,2,0.011816502,1,,,
0,4,0.011804104,0,,,
0,4,0.011829376,0,,,
0,8,0.01186204,0,,,
2,2,0.011791229,1,,,
4,6,0.011822939,0,,,
4,4,0.011823177,1,,,
6,4,0.011789799,0,,,
0,4,0.011818171,0,,,
4,6,0.011820078,0,,,
6,9,0.011821508,0,,,
6,2,0.011772633,0,,,
5,9,0.011776447,0,,,
2,2,0.011792898,1,,,
2,4,0.011777401,0,,,
7,7,0.01181674,1,,,
5,4,0.011788845,0,,,
2,4,0.011806965,0,,,
6,0,0.011794806,0,,,
8,2,0.011733532,0,,,
7,7,0.011797905,1,,,
4,6,0.011837721,0,,,
5,6,0.011857748,0,,,
0,4,0.011813164,0,,,
0,0,0.011865377,1,,,
