True Emotion,Predicted Emotion,Time Taken (s),,,,
4,4,0.011671543,1,,,
0,8,0.011647701,0,,,
8,8,0.011663914,1,,,
4,0,0.011625528,0,,,
4,6,0.011693716,0,,,
5,2,0.011631727,0,,,
4,6,0.011627674,0,,,
0,4,0.011695623,0,,,
0,4,0.011757135,0,,,
4,2,0.011698246,0,,,
2,2,0.011671782,1,,,
7,6,0.011710882,0,,,
6,8,0.011651039,0,,,
2,2,0.011632681,1,,,
5,5,0.011638165,1,,,
4,2,0.011658192,0,,,
6,6,0.011710644,1,,,
6,6,0.011664629,1,,,
6,4,0.011697531,0,,,
2,0,0.011627197,0,,,
4,4,0.011720181,1,,,
2,4,0.011667728,0,,,
8,8,0.011642218,1,,,
4,4,0.011670351,1,,,
2,4,0.011787415,0,,,
5,5,0.011753082,1,,,
2,4,0.011741161,0,,,
8,4,0.011700869,0,,,
7,6,0.011764526,0,,,
2,5,0.011738539,0,,,
7,6,0.011771441,0,,,
2,4,0.011777401,0,,,
9,6,0.011743069,0,,,
6,6,0.011743546,1,,,
4,8,0.011715412,0,,,
8,6,0.011662006,0,,,
2,4,0.011665821,0,,,
9,8,0.011700392,0,,,
8,8,0.011633873,1,,,
6,6,0.011671782,1,,,
6,8,0.011692286,0,,,
4,4,0.011731386,1,,,
2,2,0.011708975,1,,,
8,8,0.011696815,1,,,
6,5,0.011762857,0,,,
0,4,0.011689901,0,,,
5,5,0.0116992,1,,,
2,6,0.011728048,0,,,
2,4,0.011771679,0,,,
5,5,0.011688232,1,,,
9,4,0.011698484,0,,,
7,7,0.011735439,1,,,
5,5,0.011733294,1,,,
0,4,0.011701822,0,,,
2,2,0.011672735,1,,,
8,8,0.011684179,1,,,
6,5,0.011705637,0,,,
0,8,0.011678219,0,,,
0,4,0.011726856,0,,,
4,6,0.01171875,0,,,
4,4,0.011668921,1,,,
9,7,0.011670828,0,,,
6,6,0.011708975,1,,,
4,4,0.011633396,1,,,
8,6,0.011640787,0,,,
2,0,0.011620998,0,,,
5,6,0.011735439,0,,,
4,4,0.011670113,1,,,
2,4,0.011679411,0,,,
8,2,0.011672735,0,,,
6,6,0.011640072,1,,,
6,6,0.011678219,1,,,
2,8,0.011666059,0,,,
0,6,0.011618137,0,,,
0,6,0.011635542,0,,,
6,6,0.011648417,1,,,
2,2,0.011658907,1,,,
0,6,0.011657476,0,,,
6,5,0.011661053,0,,,
6,0,0.011617899,0,,,
5,6,0.011615992,0,,,
4,4,0.01158905,1,,,
0,8,0.011656523,0,,,
2,6,0.011708498,0,,,
2,6,0.011656046,0,,,
2,2,0.011610746,1,,,
0,0,0.011649132,1,,,
6,6,0.011606932,1,,,
4,2,0.011610508,0,,,
6,6,0.011592388,1,,,
4,0,0.011656284,0,,,
7,8,0.011647224,0,,,
4,2,0.011682987,0,,,
6,6,0.011738777,1,,,
2,2,0.011713743,1,,,
8,8,0.011781931,1,,,
8,4,0.011742353,0,,,
5,5,0.011842728,1,,,
6,5,0.01185441,0,,,
4,4,0.011766672,1,,,
5,2,0.011733532,0,,,
6,8,0.011729717,0,,,
2,2,0.011763334,1,,,
4,4,0.011715889,1,,,
4,4,0.011764765,1,,,
2,6,0.011767864,0,,,
6,8,0.011782646,0,,,
6,4,0.011753798,0,,,
6,6,0.011715412,1,,,
2,4,0.01169014,0,,,
5,6,0.011655092,0,,,
7,5,0.011723995,0,,,
2,2,0.011712551,1,,,
6,7,0.011701107,0,,,
8,8,0.011695147,1,,,
5,2,0.011687756,0,,,
0,4,0.011707306,0,,,
2,2,0.011732578,1,,,
2,2,0.011688709,1,,,
6,5,0.011697769,0,,,
3,3,0.011684895,1,,,
6,8,0.011684895,0,,,
2,2,0.011641264,1,,,
2,4,0.011662483,0,,,
5,2,0.011665583,0,,,
4,4,0.011667967,1,,,
8,4,0.011690855,0,,,
0,0,0.011720657,1,,,
7,5,0.011704206,0,,,
7,7,0.011712551,1,,,
8,8,0.011759281,1,,,
6,4,0.011707067,0,,,
2,2,0.011671543,1,,,
8,4,0.011691093,0,,,
6,4,0.011654854,0,,,
4,4,0.011611223,1,,,
8,8,0.011636972,1,,,
6,6,0.011623859,1,,,
8,4,0.011712313,0,,,
7,7,0.011624336,1,,,
2,2,0.011603355,1,,,
4,2,0.011657238,0,,,
8,8,0.011612654,1,,,
4,4,0.011642218,1,,,
4,4,0.011632919,1,,,
5,6,0.011637449,0,,,
0,4,0.011624336,0,,,
8,8,0.01163435,1,,,
8,8,0.011652231,1,,,
2,2,0.011628389,1,,,
0,2,0.011606693,0,,,
6,6,0.011666059,1,,,
2,0,0.011641026,0,,,
6,8,0.011628628,0,,,
6,2,0.011663914,0,,,
6,0,0.011701584,0,,,
8,6,0.011710167,0,,,
4,4,0.011672735,1,,,
8,4,0.011632442,0,,,
5,2,0.011627436,0,,,
4,2,0.011674166,0,,,
5,5,0.011599302,1,,,
5,8,0.01164794,0,,,
2,4,0.011655569,0,,,
4,4,0.01164794,1,,,
6,6,0.011688709,1,,,
4,0,0.011640072,0,,,
4,4,0.011683226,1,,,
4,4,0.011680126,1,,,
5,7,0.011690617,0,,,
5,2,0.011648178,0,,,
9,5,0.011790037,0,,,
4,4,0.011801004,1,,,
2,4,0.011774778,0,,,
8,8,0.013800621,1,,,
6,6,0.011891127,1,,,
6,2,0.011716604,0,,,
6,6,0.011715412,1,,,
8,6,0.011780024,0,,,
6,6,0.011714697,1,,,
4,4,0.011720896,1,,,
6,6,0.011686563,1,,,
4,6,0.011920691,0,,,
4,4,0.011686087,1,,,
6,6,0.011750937,1,,,
2,2,0.011689663,1,,,
2,6,0.011671782,0,,,
4,2,0.011710405,0,,,
9,6,0.011649132,0,,,
2,2,0.011657953,1,,,
8,4,0.011708975,0,,,
6,4,0.011709929,0,,,
2,2,0.01164031,1,,,
7,7,0.011599541,1,,,
6,6,0.011625767,1,,,
6,8,0.011638403,0,,,
8,8,0.011596441,1,,,
4,4,0.011610746,1,,,
4,4,0.011591911,1,,,
2,8,0.011591673,0,,,
8,8,0.011595964,1,,,
5,5,0.011629581,1,,,
2,6,0.011738062,0,,,
7,7,0.011696577,1,,,
0,0,0.011705637,1,,,
5,6,0.011718988,0,,,
4,2,0.011670828,0,,,
7,6,0.01162982,0,,,
6,4,0.011608601,0,,,
8,8,0.011633635,1,,,
4,6,0.011652231,0,,,
6,6,0.01162672,1,,,
6,8,0.011636734,0,,,
7,6,0.011617184,0,,,
0,4,0.011621237,0,,,
2,2,0.011636257,1,,,
6,6,0.011641741,1,,,
2,8,0.011703968,0,,,
4,2,0.011745214,0,,,
5,5,0.011650085,1,,,
0,4,0.011671782,0,,,
8,6,0.01167798,0,,,
7,6,0.011606216,0,,,
6,2,0.01165843,0,,,
2,2,0.011647224,1,,,
2,2,0.011668444,1,,,
4,0,0.011668205,0,,,
6,2,0.011636257,0,,,
4,4,0.011670589,1,,,
8,8,0.011670113,1,,,
5,6,0.01164794,0,,,
6,8,0.011673927,0,,,
9,5,0.011714458,0,,,
4,2,0.011728525,0,,,
4,6,0.011633396,0,,,
6,4,0.011622667,0,,,
6,6,0.011682272,1,,,
5,2,0.011669397,0,,,
4,2,0.011711836,0,,,
6,2,0.011630774,0,,,
5,5,0.011685133,1,,,
4,6,0.011693001,0,,,
4,4,0.011699915,1,,,
8,8,0.011710405,1,,,
5,4,0.011851549,0,,,
5,5,0.01184845,1,,,
2,4,0.011818409,0,,,
6,4,0.011746883,0,,,
6,8,0.011731148,0,,,
8,8,0.011750698,1,,,
4,4,0.011748552,1,,,
6,4,0.0116992,0,,,
6,3,0.011716127,0,,,
6,2,0.011729002,0,,,
6,6,0.011778831,1,,,
2,2,0.011660576,1,,,
7,7,0.011676788,1,,,
6,6,0.011662006,1,,,
9,6,0.011677265,0,,,
6,2,0.011689901,0,,,
5,6,0.011657238,0,,,
6,2,0.011644363,0,,,
2,2,0.011660099,1,,,
6,6,0.011659861,1,,,
2,8,0.011644363,0,,,
4,4,0.011703253,1,,,
5,9,0.011708498,0,,,
0,6,0.011642218,0,,,
4,4,0.011719942,1,,,
0,0,0.011660576,1,,,
4,0,0.011660337,0,,,
0,0,0.011633396,1,,,
8,8,0.011713505,1,,,
4,4,0.011693716,1,,,
4,2,0.011690378,0,,,
7,0,0.011675358,0,,,
2,6,0.011719227,0,,,
9,5,0.011731386,0,,,
6,0,0.011657238,0,,,
2,2,0.011668682,1,,,
4,6,0.011660099,0,,,
6,6,0.011674166,1,,,
6,8,0.011687517,0,,,
7,5,0.011746883,0,,,
5,5,0.01168704,1,,,
7,7,0.01177907,1,,,
6,2,0.011725903,0,,,
8,8,0.011759043,1,,,
5,6,0.011749029,0,,,
4,6,0.011690855,0,,,
0,6,0.011671066,0,,,
6,4,0.011677742,0,,,
4,4,0.011685848,1,,,
4,4,0.011697054,1,,,
4,4,0.011703491,1,,,
8,2,0.011646986,0,,,
7,6,0.011660337,0,,,
8,8,0.01163888,1,,,
0,8,0.01168108,0,,,
4,4,0.011644602,1,,,
4,0,0.011705637,0,,,
8,0,0.011719942,0,,,
7,8,0.011724234,0,,,
7,7,0.011702538,1,,,
6,6,0.011681557,1,,,
0,4,0.011668444,0,,,
0,4,0.011668444,0,,,
0,4,0.011646032,0,,,
4,4,0.011670828,1,,,
2,4,0.011646509,0,,,
6,6,0.011692286,1,,,
2,2,0.011653662,1,,,
6,8,0.011722088,0,,,
5,6,0.011621237,0,,,
2,6,0.011672497,0,,,
4,4,0.011704683,1,,,
0,0,0.011710167,1,,,
2,2,0.011720657,1,,,
7,5,0.011858463,0,,,
7,7,0.011795521,1,,,
2,4,0.011783838,0,,,
4,0,0.011750937,0,,,
6,8,0.011760235,0,,,
8,4,0.011777163,0,,,
0,4,0.01174283,0,,,
4,6,0.011732817,0,,,
2,2,0.011681318,1,,,
5,5,0.011684656,1,,,
6,8,0.011706829,0,,,
4,6,0.011636257,0,,,
8,4,0.01168561,0,,,
4,4,0.011626959,1,,,
5,6,0.011631966,0,,,
5,5,0.011701584,1,,,
4,0,0.011638403,0,,,
6,8,0.011702538,0,,,
4,4,0.011689425,1,,,
5,5,0.011648893,1,,,
6,6,0.01164937,1,,,
6,4,0.011713266,0,,,
8,2,0.011659145,0,,,
0,4,0.011715651,0,,,
4,4,0.01169467,1,,,
6,6,0.011656284,1,,,
4,4,0.011635065,1,,,
5,6,0.011656761,0,,,
2,0,0.011667252,0,,,
6,4,0.011734009,0,,,
2,2,0.011743307,1,,,
0,0,0.011732578,1,,,
4,8,0.011784554,0,,,
2,2,0.011667967,1,,,
2,2,0.011765718,1,,,
2,8,0.01170969,0,,,
0,0,0.011721373,1,,,
6,0,0.011703014,0,,,
5,2,0.011761904,0,,,
5,6,0.011681795,0,,,
2,2,0.011698246,1,,,
9,7,0.011700869,0,,,
4,4,0.011683226,1,,,
6,6,0.011666059,1,,,
8,8,0.011672974,1,,,
8,8,0.01170516,1,,,
6,6,0.011650562,1,,,
7,5,0.011705399,0,,,
4,4,0.011715651,1,,,
6,2,0.011654615,0,,,
4,4,0.011670113,1,,,
6,4,0.01161623,0,,,
6,6,0.011735439,1,,,
4,6,0.01164341,0,,,
2,4,0.011701107,0,,,
8,9,0.01166296,0,,,
7,7,0.011724949,1,,,
0,4,0.011694431,0,,,
7,7,0.01170373,1,,,
6,6,0.011630774,1,,,
9,0,0.01166749,0,,,
0,6,0.011759996,0,,,
8,4,0.011659861,0,,,
6,8,0.01169014,0,,,
4,4,0.011693716,1,,,
6,6,0.011665344,1,,,
6,6,0.011639833,1,,,
6,0,0.011682034,0,,,
0,4,0.011636734,0,,,
2,2,0.011640787,1,,,
2,0,0.011645079,0,,,
4,4,0.011645079,1,,,
4,4,0.011620283,1,,,
8,8,0.011810303,1,,,
2,4,0.011804104,0,,,
8,2,0.011723518,0,,,
2,2,0.011738539,1,,,
6,7,0.011746168,0,,,
6,5,0.011704445,0,,,
7,6,0.011689186,0,,,
8,6,0.01169467,0,,,
0,2,0.011679411,0,,,
4,6,0.011663198,0,,,
4,4,0.011781931,1,,,
4,4,0.011716843,1,,,
2,6,0.011674166,0,,,
8,8,0.011672974,1,,,
4,0,0.011639595,0,,,
4,8,0.011696339,0,,,
6,5,0.011683941,0,,,
0,4,0.011677504,0,,,
6,5,0.011650562,0,,,
4,4,0.011682987,1,,,
4,8,0.011637449,0,,,
8,8,0.011677742,1,,,
0,0,0.011678696,1,,,
4,2,0.011722803,0,,,
8,6,0.011787653,0,,,
0,2,0.011727095,0,,,
5,2,0.011736393,0,,,
2,4,0.011685133,0,,,
6,4,0.011800528,0,,,
2,2,0.011659861,1,,,
7,7,0.011690378,1,,,
2,4,0.011769295,0,,,
4,4,0.011723042,1,,,
4,4,0.011721373,1,,,
2,2,0.011675358,1,,,
4,2,0.011703491,0,,,
7,7,0.011687756,1,,,
4,8,0.01175046,0,,,
4,8,0.011713505,0,,,
0,4,0.011674643,0,,,
8,6,0.011695623,0,,,
6,2,0.011707783,0,,,
8,8,0.011713028,1,,,
4,2,0.011719465,0,,,
5,6,0.011694908,0,,,
7,7,0.011712313,1,,,
4,0,0.011656284,0,,,
2,8,0.01169467,0,,,
4,8,0.011629343,0,,,
6,2,0.01165843,0,,,
7,6,0.0116961,0,,,
0,6,0.011717319,0,,,
3,8,0.011674881,0,,,
2,6,0.011695623,0,,,
0,4,0.011759043,0,,,
8,4,0.011829853,0,,,
5,2,0.011731625,0,,,
8,8,0.011692762,1,,,
6,5,0.011711121,0,,,
6,4,0.0116961,0,,,
2,2,0.011712313,1,,,
4,8,0.01166296,0,,,
8,8,0.011636496,1,,,
6,5,0.011616945,0,,,
4,0,0.011668444,0,,,
6,0,0.011697531,0,,,
7,8,0.011680841,0,,,
4,8,0.011648655,0,,,
6,2,0.011721849,0,,,
4,0,0.011678219,0,,,
6,6,0.011704683,1,,,
6,4,0.011669397,0,,,
5,2,0.011675596,0,,,
0,6,0.011780739,0,,,
2,2,0.011775732,1,,,
2,2,0.011759996,1,,,
7,6,0.011689186,0,,,
4,4,0.011705875,1,,,
0,6,0.011690855,0,,,
6,6,0.011674643,1,,,
8,8,0.0116961,1,,,
4,4,0.011696339,1,,,
6,2,0.011740923,0,,,
5,2,0.011672497,0,,,
6,6,0.012555361,1,,,
0,8,0.011734962,0,,,
4,8,0.011699677,0,,,
8,7,0.011676311,0,,,
8,2,0.011736631,0,,,
0,6,0.011679411,0,,,
6,4,0.01170373,0,,,
2,2,0.011679173,1,,,
4,5,0.011700153,0,,,
9,9,0.011684418,1,,,
2,2,0.011694193,1,,,
6,7,0.011730433,0,,,
6,6,0.011665821,1,,,
5,6,0.011660576,0,,,
6,4,0.011636734,0,,,
2,4,0.011739969,0,,,
6,4,0.011727095,0,,,
0,3,0.011683226,0,,,
0,5,0.011657476,0,,,
8,4,0.011677027,0,,,
5,4,0.011692524,0,,,
8,4,0.01173377,0,,,
0,4,0.011685133,0,,,
0,4,0.011765718,0,,,
2,2,0.011719942,1,,,
0,4,0.011652946,0,,,
2,2,0.011705875,1,,,
6,6,0.011723995,1,,,
8,8,0.01168251,1,,,
2,2,0.011645079,1,,,
6,6,0.011637211,1,,,
6,0,0.011684418,0,,,
6,2,0.011662483,0,,,
6,4,0.01166296,0,,,
5,5,0.011640787,1,,,
7,5,0.01170516,0,,,
6,6,0.011649847,1,,,
5,2,0.01166749,0,,,
2,4,0.011677027,0,,,
7,7,0.011640549,1,,,
5,2,0.011641264,0,,,
4,4,0.011672735,1,,,
8,6,0.011641979,0,,,
4,4,0.011665106,1,,,
5,8,0.011622906,0,,,
4,4,0.011654854,1,,,
4,4,0.011626244,1,,,
7,5,0.011673927,0,,,
9,6,0.01163435,0,,,
6,2,0.011581659,0,,,
8,8,0.011638641,1,,,
0,4,0.011715651,0,,,
8,6,0.01167345,0,,,
6,2,0.011610985,0,,,
6,6,0.011651039,1,,,
0,8,0.011607409,0,,,
4,6,0.011632681,0,,,
0,2,0.011659145,0,,,
6,4,0.011723042,0,,,
5,6,0.011677504,0,,,
6,5,0.011672735,0,,,
5,5,0.011650801,1,,,
5,6,0.011765957,0,,,
4,8,0.01176405,0,,,
0,6,0.01172471,0,,,
7,7,0.011726379,1,,,
6,8,0.0116992,0,,,
0,4,0.011699438,0,,,
4,4,0.011818886,1,,,
8,8,0.011729717,1,,,
4,4,0.011740446,1,,,
4,4,0.011731863,1,,,
5,2,0.011778116,0,,,
6,5,0.011725426,0,,,
6,5,0.011730909,0,,,
6,6,0.01175642,1,,,
6,4,0.011681318,0,,,
6,8,0.011715412,0,,,
6,2,0.011698246,0,,,
4,4,0.011690617,1,,,
4,4,0.011710167,1,,,
6,2,0.011725664,0,,,
6,6,0.011662722,1,,,
4,4,0.011713505,1,,,
2,2,0.011653423,1,,,
0,4,0.011687517,0,,,
4,4,0.011667967,1,,,
6,2,0.011674404,0,,,
2,8,0.0116539,0,,,
6,7,0.011701345,0,,,
4,2,0.011723518,0,,,
6,6,0.011671782,1,,,
2,2,0.011697769,1,,,
4,4,0.011699677,1,,,
5,5,0.011661768,1,,,
6,8,0.011726856,0,,,
6,8,0.011761904,0,,,
0,6,0.011757612,0,,,
6,8,0.011763573,0,,,
2,2,0.011738777,1,,,
5,5,0.011665821,1,,,
6,6,0.011688948,1,,,
5,5,0.011633635,1,,,
4,4,0.011693478,1,,,
0,0,0.011674166,1,,,
4,4,0.011693716,1,,,
8,4,0.011646509,0,,,
4,4,0.011630297,1,,,
8,4,0.011669874,0,,,
5,2,0.011681795,0,,,
8,6,0.011691332,0,,,
5,8,0.011771917,0,,,
4,4,0.011624575,1,,,
9,1,0.011632681,0,,,
2,2,0.011684656,1,,,
4,6,0.011687279,0,,,
4,0,0.011719465,0,,,
4,4,0.011728048,1,,,
5,8,0.011734962,0,,,
2,2,0.011655092,1,,,
2,0,0.011733055,0,,,
0,2,0.011647463,0,,,
8,8,0.01165247,1,,,
4,4,0.011619329,1,,,
6,0,0.011610508,0,,,
2,2,0.011667967,1,,,
6,4,0.011647701,0,,,
5,9,0.01166749,0,,,
2,4,0.011617184,0,,,
6,7,0.011636257,0,,,
7,8,0.011644125,0,,,
0,8,0.011640072,0,,,
8,8,0.011706352,1,,,
8,8,0.011690378,1,,,
0,0,0.011707067,1,,,
6,6,0.011825562,1,,,
4,4,0.011769772,1,,,
8,6,0.011753798,0,,,
7,6,0.011796713,0,,,
5,5,0.011667252,1,,,
4,8,0.01173377,0,,,
6,6,0.011757374,1,,,
5,6,0.01175046,0,,,
7,7,0.01174283,1,,,
2,6,0.011758327,0,,,
8,8,0.011805773,1,,,
0,5,0.011685133,0,,,
7,7,0.011760473,1,,,
8,6,0.011684656,0,,,
6,5,0.011649609,0,,,
3,6,0.011666775,0,,,
4,2,0.011636734,0,,,
7,7,0.011658907,1,,,
4,4,0.011692762,1,,,
8,4,0.011646986,0,,,
0,2,0.01167798,0,,,
5,6,0.011657953,0,,,
8,4,0.01168251,0,,,
6,6,0.011695862,1,,,
6,6,0.011702061,1,,,
2,2,0.011670828,1,,,
2,2,0.011675119,1,,,
4,0,0.011684179,0,,,
7,7,0.011666059,1,,,
8,8,0.011703968,1,,,
5,6,0.011621475,0,,,
2,2,0.011632204,1,,,
2,2,0.011656284,1,,,
6,6,0.011694908,1,,,
6,4,0.011648655,0,,,
2,4,0.011647701,0,,,
9,0,0.011671305,0,,,
8,2,0.011643171,0,,,
7,8,0.011656761,0,,,
5,4,0.011651278,0,,,
6,5,0.011664152,0,,,
4,4,0.011611223,1,,,
8,6,0.01166153,0,,,
0,4,0.011592388,0,,,
0,4,0.011664629,0,,,
2,2,0.011686087,1,,,
0,4,0.011644602,0,,,
6,5,0.01160717,0,,,
7,0,0.011623621,0,,,
3,8,0.011640787,0,,,
7,6,0.011683464,0,,,
4,4,0.011623144,1,,,
6,7,0.011694193,0,,,
6,6,0.011681795,1,,,
4,8,0.011642694,0,,,
2,2,0.011637449,1,,,
5,2,0.011645079,0,,,
0,4,0.011674166,0,,,
5,5,0.011703253,1,,,
8,4,0.011686563,0,,,
4,4,0.011663437,1,,,
6,8,0.011702061,0,,,
6,4,0.011664152,0,,,
2,2,0.011685133,1,,,
2,2,0.011680126,1,,,
6,5,0.011658669,0,,,
5,2,0.011674643,0,,,
2,2,0.011676073,1,,,
4,4,0.011687756,1,,,
6,2,0.011682272,0,,,
4,4,0.011623621,1,,,
4,4,0.011638403,1,,,
5,6,0.011715174,0,,,
8,8,0.011678696,1,,,
4,6,0.011818409,0,,,
5,2,0.011735439,0,,,
0,5,0.011766911,0,,,
4,8,0.011793375,0,,,
4,4,0.011771917,1,,,
5,5,0.011705637,1,,,
2,2,0.011760712,1,,,
5,5,0.011716604,1,,,
2,2,0.011750221,1,,,
2,2,0.011698246,1,,,
2,2,0.011706829,1,,,
6,4,0.011670351,0,,,
4,0,0.011714458,0,,,
5,5,0.011665344,1,,,
2,4,0.011671782,0,,,
4,4,0.011655569,1,,,
5,5,0.01170969,1,,,
2,2,0.011691332,1,,,
6,2,0.011704922,0,,,
8,6,0.011700869,0,,,
5,2,0.011697769,0,,,
2,2,0.01169157,1,,,
2,0,0.011663437,0,,,
4,8,0.011724472,0,,,
4,4,0.011703014,1,,,
4,0,0.01168704,0,,,
2,2,0.011691093,1,,,
2,2,0.011657238,1,,,
4,4,0.011735916,1,,,
7,8,0.011663675,0,,,
7,7,0.011680603,1,,,
6,7,0.011666298,0,,,
8,6,0.011713982,0,,,
6,6,0.011648178,1,,,
4,8,0.011664391,0,,,
0,2,0.01166296,0,,,
7,7,0.01173377,1,,,
4,4,0.01160717,1,,,
2,2,0.011674881,1,,,
6,6,0.011609316,1,,,
4,4,0.011641979,1,,,
2,4,0.011648655,0,,,
8,4,0.011672497,0,,,
8,2,0.011704445,0,,,
4,4,0.011644602,1,,,
2,6,0.01163888,0,,,
6,5,0.01163125,0,,,
5,6,0.011665344,0,,,
0,8,0.011688709,0,,,
5,5,0.011656761,1,,,
8,8,0.011675119,1,,,
9,0,0.011678934,0,,,
4,4,0.011686563,1,,,
4,4,0.011679888,1,,,
4,4,0.01169157,1,,,
4,4,0.011631727,1,,,
9,8,0.011681557,0,,,
0,4,0.011690617,0,,,
4,0,0.011743069,0,,,
6,2,0.011705875,0,,,
8,8,0.011695862,1,,,
5,5,0.011729479,1,,,
0,4,0.011663198,0,,,
4,4,0.011644125,1,,,
7,7,0.011755466,1,,,
2,2,0.011680126,1,,,
0,2,0.011647463,0,,,
6,6,0.01165247,1,,,
8,8,0.011622667,1,,,
0,2,0.011635065,0,,,
8,8,0.01173377,1,,,
8,4,0.011683702,0,,,
2,2,0.011690617,1,,,
8,8,0.0117836,1,,,
4,4,0.01179862,1,,,
7,6,0.011734962,0,,,
6,6,0.011744261,1,,,
0,4,0.011722326,0,,,
6,6,0.011703014,1,,,
6,5,0.011692524,0,,,
5,2,0.011739492,0,,,
7,7,0.011760712,1,,,
2,2,0.011703968,1,,,
6,5,0.011741877,0,,,
5,8,0.011598349,0,,,
6,6,0.011640549,1,,,
7,6,0.011647224,0,,,
5,6,0.011637926,0,,,
0,0,0.01159811,1,,,
5,4,0.011675835,0,,,
3,3,0.0116961,1,,,
7,8,0.01163125,0,,,
8,4,0.011645794,0,,,
2,8,0.011671543,0,,,
0,0,0.011733055,1,,,
7,6,0.011668205,0,,,
7,7,0.011710167,1,,,
8,4,0.011660814,0,,,
0,6,0.011723757,0,,,
4,6,0.011716127,0,,,
0,6,0.0116961,0,,,
7,6,0.011701345,0,,,
0,4,0.011713028,0,,,
8,6,0.011688709,0,,,
2,4,0.011689901,0,,,
2,2,0.011688471,1,,,
4,8,0.011719227,0,,,
2,2,0.01169467,1,,,
5,3,0.011666536,0,,,
2,2,0.011674166,1,,,
6,6,0.01170969,1,,,
6,6,0.011637449,1,,,
0,4,0.011655569,0,,,
7,7,0.011569738,1,,,
0,5,0.011620998,0,,,
0,2,0.011671543,0,,,
8,6,0.011624575,0,,,
4,8,0.011652946,0,,,
4,0,0.011657953,0,,,
4,4,0.011657953,1,,,
4,4,0.011635303,1,,,
4,4,0.011629343,1,,,
0,4,0.01169014,0,,,
2,8,0.011718988,0,,,
4,8,0.011646986,0,,,
4,4,0.011656761,1,,,
4,4,0.011728525,1,,,
4,4,0.01171422,1,,,
4,4,0.011663198,1,,,
8,6,0.011636972,0,,,
8,8,0.011700153,1,,,
2,2,0.011713743,1,,,
6,8,0.011668682,0,,,
7,8,0.011651516,0,,,
2,6,0.011632681,0,,,
6,4,0.011675358,0,,,
6,8,0.011665583,0,,,
7,5,0.011674643,0,,,
9,2,0.011695862,0,,,
4,8,0.011697292,0,,,
0,8,0.011574745,0,,,
0,6,0.011623859,0,,,
6,0,0.011812925,0,,,
6,6,0.011620998,1,,,
6,4,0.011639118,0,,,
6,6,0.011649609,1,,,
8,4,0.011684418,0,,,
8,8,0.011785746,1,,,
2,0,0.011736631,0,,,
8,2,0.011757135,0,,,
6,3,0.011745214,0,,,
6,6,0.011686087,1,,,
8,8,0.011763811,1,,,
4,6,0.011680841,0,,,
4,4,0.011646986,1,,,
6,8,0.011650324,0,,,
0,4,0.011650562,0,,,
4,4,0.011630535,1,,,
6,8,0.011599541,0,,,
5,6,0.01164937,0,,,
2,4,0.011615753,0,,,
5,6,0.011645317,0,,,
0,4,0.011692047,0,,,
0,0,0.011696577,1,,,
6,2,0.011639595,0,,,
2,8,0.011655331,0,,,
7,5,0.011720419,0,,,
4,4,0.011653185,1,,,
0,4,0.011682034,0,,,
8,6,0.011618376,0,,,
6,6,0.011626959,1,,,
5,2,0.011728764,0,,,
2,2,0.01167655,1,,,
2,8,0.011591911,0,,,
4,4,0.011652708,1,,,
5,6,0.011673689,0,,,
9,0,0.011676073,0,,,
2,2,0.011663198,1,,,
5,5,0.01167202,1,,,
4,8,0.011673212,0,,,
6,6,0.011660814,1,,,
7,8,0.011660814,0,,,
8,8,0.011671782,1,,,
4,4,0.011693954,1,,,
6,6,0.011740446,1,,,
8,8,0.01166153,1,,,
4,6,0.011645794,0,,,
2,2,0.011680841,1,,,
2,4,0.011651993,0,,,
9,4,0.011691093,0,,,
4,6,0.011696815,0,,,
0,0,0.011668921,1,,,
8,2,0.01172328,0,,,
4,8,0.011648417,0,,,
8,6,0.011667252,0,,,
2,4,0.011641502,0,,,
2,2,0.011670351,1,,,
8,6,0.011699915,0,,,
9,4,0.011678457,0,,,
4,4,0.011693001,1,,,
6,4,0.01162982,0,,,
6,5,0.011708975,0,,,
7,6,0.0116992,0,,,
6,8,0.011668205,0,,,
0,4,0.011715412,0,,,
0,2,0.01170373,0,,,
2,4,0.011706114,0,,,
6,2,0.01168251,0,,,
7,8,0.011665583,0,,,
8,0,0.011627913,0,,,
4,4,0.011670351,1,,,
6,4,0.011675358,0,,,
6,2,0.011642694,0,,,
6,6,0.011652708,1,,,
9,8,0.011644125,0,,,
6,0,0.011630535,0,,,
4,0,0.011684179,0,,,
6,4,0.011680841,0,,,
2,2,0.011636734,1,,,
4,8,0.011773348,0,,,
2,2,0.011822939,1,,,
6,4,0.011758804,0,,,
2,2,0.011775017,1,,,
0,0,0.011748791,1,,,
0,4,0.01170373,0,,,
0,4,0.011721373,0,,,
2,2,0.01175189,1,,,
4,4,0.011717081,1,,,
4,4,0.01164031,1,,,
6,2,0.011654377,0,,,
0,4,0.011778116,0,,,
4,6,0.011661291,0,,,
6,6,0.011677742,1,,,
6,8,0.011670828,0,,,
5,0,0.011697531,0,,,
2,2,0.011624098,1,,,
2,2,0.011675358,1,,,
7,7,0.011673927,1,,,
5,4,0.011677027,0,,,
2,2,0.011665583,1,,,
6,4,0.011662722,0,,,
8,8,0.011687279,1,,,
7,7,0.011652231,1,,,
4,4,0.011727095,1,,,
5,5,0.011696815,1,,,
0,0,0.011682987,1,,,
0,6,0.011675835,0,,,
