True Emotion,Predicted Emotion,Time Taken (s),,,,
4,2,0.011899948,0,,,
0,6,0.011912823,0,,,
8,4,0.011903286,0,,,
4,6,0.011914968,0,,,
4,4,0.011965036,1,,,
5,4,0.01188612,0,,,
4,4,0.011902094,1,,,
0,4,0.011869669,0,,,
0,4,0.011955976,0,,,
4,4,0.011850119,1,,,
2,4,0.011861324,0,,,
7,6,0.011881828,0,,,
6,6,0.011945486,1,,,
2,6,0.011952162,0,,,
5,4,0.011928082,0,,,
4,4,0.011899233,1,,,
6,4,0.011942387,0,,,
6,4,0.011921406,0,,,
6,4,0.011882782,0,,,
2,4,0.011933088,0,,,
4,6,0.011921644,0,,,
2,6,0.011943579,0,,,
8,4,0.011926651,0,,,
4,4,0.011933565,1,,,
2,4,0.0119102,0,,,
5,6,0.011889458,0,,,
2,4,0.011810064,0,,,
8,4,0.011811018,0,,,
7,6,0.01184845,0,,,
2,4,0.011811256,0,,,
7,6,0.011810541,0,,,
2,4,0.011894941,0,,,
9,6,0.011839628,0,,,
6,6,0.011857033,1,,,
4,6,0.011811972,0,,,
8,6,0.01188612,0,,,
2,6,0.011955976,0,,,
9,6,0.011960745,0,,,
8,4,0.011934519,0,,,
6,4,0.011885881,0,,,
6,6,0.011909246,1,,,
4,4,0.011989594,1,,,
2,4,0.011957884,0,,,
8,6,0.011944056,0,,,
6,6,0.01190567,1,,,
0,6,0.011877298,0,,,
5,6,0.01192379,0,,,
2,4,0.011926413,0,,,
2,4,0.011910915,0,,,
5,6,0.011905193,0,,,
9,4,0.011935711,0,,,
7,6,0.011955976,0,,,
5,6,0.011832952,0,,,
0,6,0.01189065,0,,,
2,4,0.011822939,0,,,
8,4,0.011831999,0,,,
6,6,0.011829376,1,,,
0,4,0.011796713,0,,,
0,4,0.011826992,0,,,
4,4,0.011928082,1,,,
4,6,0.011868477,0,,,
9,6,0.011882305,0,,,
6,4,0.011865377,0,,,
4,4,0.011926413,1,,,
8,2,0.011930943,0,,,
2,6,0.011870384,0,,,
5,6,0.011915684,0,,,
4,4,0.011905193,1,,,
2,6,0.011898756,0,,,
8,4,0.011934757,0,,,
6,4,0.01189208,0,,,
6,6,0.011905909,1,,,
2,6,0.011897087,0,,,
0,6,0.011924028,0,,,
0,4,0.011883259,0,,,
6,6,0.011956453,1,,,
2,4,0.011938095,0,,,
0,4,0.011904716,0,,,
6,6,0.011910677,1,,,
6,4,0.011923075,0,,,
5,4,0.011936665,0,,,
4,4,0.011906624,1,,,
0,6,0.011899233,0,,,
2,4,0.011912107,0,,,
2,2,0.011933804,1,,,
2,4,0.011944771,0,,,
0,4,0.011931658,0,,,
6,4,0.01187849,0,,,
4,6,0.011786461,0,,,
6,2,0.011780977,0,,,
4,2,0.011741161,0,,,
7,6,0.011782169,0,,,
4,4,0.011754274,1,,,
6,6,0.011768818,1,,,
2,4,0.012038708,0,,,
8,6,0.011960506,0,,,
8,4,0.011910439,0,,,
5,6,0.011963367,0,,,
6,6,0.011955261,1,,,
4,4,0.011945963,1,,,
5,4,0.011931419,0,,,
6,4,0.011923075,0,,,
2,4,0.011916161,0,,,
4,4,0.011945963,1,,,
4,4,0.011918783,1,,,
2,4,0.011943102,0,,,
6,4,0.011975765,0,,,
6,4,0.011928558,0,,,
6,4,0.011938334,0,,,
2,4,0.011904955,0,,,
5,6,0.011895895,0,,,
7,6,0.011889935,0,,,
2,4,0.01200819,0,,,
6,6,0.011930466,1,,,
8,6,0.011925936,0,,,
5,4,0.011891603,0,,,
0,4,0.011882067,0,,,
2,4,0.011932135,0,,,
2,6,0.01188612,0,,,
6,4,0.011888742,0,,,
3,4,0.011905909,0,,,
6,4,0.01185751,0,,,
2,4,0.011911631,0,,,
2,6,0.011865854,0,,,
5,6,0.011909246,0,,,
4,4,0.011900187,1,,,
8,6,0.011826992,0,,,
0,4,0.011903048,0,,,
7,6,0.011883497,0,,,
7,6,0.011925697,0,,,
8,4,0.011896372,0,,,
6,6,0.011893272,1,,,
2,6,0.011946201,0,,,
8,6,0.011919737,0,,,
6,4,0.0119133,0,,,
4,2,0.011883736,0,,,
8,6,0.011873245,0,,,
6,2,0.0119133,0,,,
8,4,0.011872053,0,,,
7,6,0.01191783,0,,,
2,4,0.011921883,0,,,
4,6,0.011893272,0,,,
8,6,0.011897326,0,,,
4,4,0.011930466,1,,,
4,4,0.011926174,1,,,
5,6,0.011934996,0,,,
0,4,0.012078524,0,,,
8,4,0.011931181,0,,,
8,4,0.011891842,0,,,
2,4,0.011895657,0,,,
0,4,0.011878014,0,,,
6,6,0.011863232,1,,,
2,4,0.011942387,0,,,
6,6,0.011911154,1,,,
6,4,0.0119133,0,,,
6,2,0.011882544,0,,,
8,6,0.01192522,0,,,
4,4,0.011898041,1,,,
8,4,0.011909962,0,,,
5,4,0.011993647,0,,,
4,4,0.011907578,1,,,
5,4,0.011925459,0,,,
5,6,0.011893034,0,,,
2,4,0.011940479,0,,,
4,6,0.011978865,0,,,
6,6,0.011909246,1,,,
4,4,0.01191926,1,,,
4,4,0.011876345,1,,,
4,6,0.011861324,0,,,
5,6,0.011926651,0,,,
5,4,0.011937857,0,,,
9,6,0.011989355,0,,,
4,4,0.011921167,1,,,
2,2,0.01193285,1,,,
8,6,0.011901855,0,,,
6,6,0.011926889,1,,,
6,4,0.01193738,0,,,
6,2,0.011866808,0,,,
8,6,0.011943102,0,,,
6,6,0.011989355,1,,,
4,6,0.011950254,0,,,
6,4,0.01196909,0,,,
4,6,0.011913538,0,,,
4,6,0.011876822,0,,,
6,4,0.011897087,0,,,
2,4,0.011924744,0,,,
2,4,0.011889219,0,,,
4,6,0.011889935,0,,,
9,6,0.011849165,0,,,
2,4,0.01187849,0,,,
8,4,0.011907339,0,,,
6,6,0.011942863,1,,,
2,4,0.011906862,0,,,
7,6,0.01189661,0,,,
6,6,0.011857271,1,,,
6,4,0.011877775,0,,,
8,4,0.011920929,0,,,
4,2,0.011904716,0,,,
4,6,0.013517857,0,,,
2,6,0.012310743,0,,,
8,4,0.011878014,0,,,
5,6,0.011911869,0,,,
2,4,0.011882067,0,,,
7,6,0.011899233,0,,,
0,4,0.011876345,0,,,
5,6,0.011943579,0,,,
4,4,0.011892319,1,,,
7,6,0.011900187,0,,,
6,4,0.011846066,0,,,
8,6,0.011895895,0,,,
4,4,0.011987448,1,,,
6,4,0.011958599,0,,,
6,2,0.011907101,0,,,
7,6,0.011887074,0,,,
0,4,0.01188755,0,,,
2,4,0.011883497,0,,,
6,4,0.011938095,0,,,
2,6,0.011879683,0,,,
4,2,0.011883974,0,,,
5,6,0.011850357,0,,,
0,4,0.011832476,0,,,
8,4,0.011874914,0,,,
7,6,0.011887789,0,,,
6,6,0.011927128,1,,,
2,4,0.011906385,0,,,
2,4,0.011945009,0,,,
4,4,0.011904716,1,,,
6,6,0.011930943,1,,,
4,4,0.011878967,1,,,
8,4,0.011907339,0,,,
5,6,0.011873722,0,,,
6,6,0.011900902,1,,,
9,6,0.011939287,0,,,
4,4,0.011860371,1,,,
4,4,0.011906862,1,,,
6,6,0.011866331,1,,,
6,6,0.011902809,1,,,
5,4,0.011890173,0,,,
4,4,0.011902809,1,,,
6,6,0.011858702,1,,,
5,6,0.011887789,0,,,
4,4,0.011887074,1,,,
4,4,0.011877775,1,,,
8,4,0.011892319,0,,,
5,2,0.011972666,0,,,
5,6,0.011898518,0,,,
2,4,0.011959553,0,,,
6,4,0.011899948,0,,,
6,6,0.01192379,1,,,
8,6,0.011925697,0,,,
4,4,0.013182878,1,,,
6,2,0.012009382,0,,,
6,6,0.011877298,1,,,
6,6,0.011916399,1,,,
6,6,0.011863232,1,,,
2,4,0.011956453,0,,,
7,6,0.01189518,0,,,
6,4,0.011881828,0,,,
9,6,0.011895418,0,,,
6,4,0.01188612,0,,,
5,4,0.011858463,0,,,
6,4,0.011918306,0,,,
2,4,0.011878014,0,,,
6,6,0.01185751,1,,,
2,4,0.011883259,0,,,
4,4,0.011875629,1,,,
5,6,0.011884689,0,,,
0,4,0.011916399,0,,,
4,4,0.011941195,1,,,
0,4,0.011916876,0,,,
4,6,0.011861086,0,,,
0,6,0.011843204,0,,,
8,4,0.011837721,0,,,
4,4,0.011867285,1,,,
4,4,0.011855602,1,,,
7,6,0.011892319,0,,,
2,4,0.011868238,0,,,
9,6,0.011958122,0,,,
6,4,0.011900663,0,,,
2,2,0.011921644,1,,,
4,4,0.011926651,1,,,
6,2,0.011938572,0,,,
6,6,0.011883497,1,,,
7,4,0.011885166,0,,,
5,4,0.011874199,0,,,
7,6,0.011875153,0,,,
6,4,0.011874199,0,,,
8,6,0.011972904,0,,,
5,6,0.011933565,0,,,
4,2,0.01185751,0,,,
0,4,0.011882544,0,,,
6,4,0.011880636,0,,,
4,4,0.011891365,1,,,
4,4,0.011930227,1,,,
4,6,0.011910439,0,,,
8,4,0.011918306,0,,,
7,6,0.011898756,0,,,
8,6,0.011912107,0,,,
0,6,0.011903524,0,,,
4,4,0.011891365,1,,,
4,6,0.011928558,0,,,
8,4,0.011877775,0,,,
7,6,0.011923552,0,,,
7,6,0.011921644,0,,,
6,4,0.01189065,0,,,
0,6,0.011904001,0,,,
0,4,0.011982441,0,,,
0,4,0.011910677,0,,,
4,4,0.011932611,1,,,
2,4,0.011924505,0,,,
6,6,0.011902094,1,,,
2,6,0.011918306,0,,,
6,6,0.011878252,1,,,
5,4,0.011910677,0,,,
2,4,0.01188612,0,,,
4,4,0.011852741,1,,,
0,4,0.011898518,0,,,
2,4,0.011873007,0,,,
7,6,0.011933565,0,,,
7,6,0.012001514,0,,,
2,4,0.011925936,0,,,
4,4,0.011893034,1,,,
6,6,0.011953115,1,,,
8,6,0.01195693,0,,,
0,6,0.01189065,0,,,
4,4,0.011913776,1,,,
2,4,0.011900663,0,,,
5,6,0.011890411,0,,,
6,4,0.011913061,0,,,
4,6,0.011880875,0,,,
8,4,0.01195693,0,,,
4,6,0.011922359,0,,,
5,6,0.011907816,0,,,
5,6,0.011903524,0,,,
4,4,0.011957884,1,,,
6,6,0.011880159,1,,,
4,2,0.011868,0,,,
5,6,0.011897802,0,,,
6,4,0.011914253,0,,,
6,4,0.011937857,0,,,
8,4,0.011860371,0,,,
0,6,0.01188612,0,,,
4,4,0.011865377,1,,,
6,4,0.0119133,0,,,
4,4,0.011856318,1,,,
5,4,0.011912107,0,,,
2,6,0.01189661,0,,,
6,6,0.011944056,1,,,
2,4,0.011907816,0,,,
0,2,0.011934757,0,,,
4,6,0.011928082,0,,,
2,6,0.01194334,0,,,
2,4,0.011906862,0,,,
2,6,0.011952639,0,,,
0,4,0.011914253,0,,,
6,6,0.011887789,1,,,
5,2,0.011887074,0,,,
5,4,0.011909246,0,,,
2,6,0.0119102,0,,,
9,6,0.011871576,0,,,
4,4,0.011896849,1,,,
6,2,0.011864901,0,,,
8,4,0.011868477,0,,,
8,6,0.011898994,0,,,
6,6,0.011921167,1,,,
7,6,0.011867523,0,,,
4,4,0.011873484,1,,,
6,4,0.011889219,0,,,
4,4,0.011852503,1,,,
6,4,0.011893272,0,,,
6,6,0.011885405,1,,,
4,4,0.011871815,1,,,
2,6,0.011937141,0,,,
8,6,0.011927366,0,,,
7,4,0.011945009,0,,,
0,4,0.011898041,0,,,
7,4,0.011898994,0,,,
6,6,0.01192832,1,,,
9,4,0.011945724,0,,,
0,6,0.011955023,0,,,
8,4,0.011910439,0,,,
6,6,0.011917353,1,,,
4,6,0.01187253,0,,,
6,2,0.011930227,0,,,
6,2,0.01192832,0,,,
6,4,0.011904478,0,,,
0,2,0.011878252,0,,,
2,4,0.011909485,0,,,
2,6,0.011913538,0,,,
4,6,0.011877298,0,,,
4,4,0.011868477,1,,,
8,6,0.011976957,0,,,
2,4,0.011932135,0,,,
8,4,0.011933327,0,,,
2,4,0.011905909,0,,,
6,6,0.011928797,1,,,
6,6,0.011860609,1,,,
7,6,0.011940479,0,,,
8,6,0.011947155,0,,,
0,4,0.011966467,0,,,
4,4,0.011922598,1,,,
4,2,0.011925697,0,,,
4,2,0.011917591,0,,,
2,4,0.01192975,0,,,
8,4,0.011860609,0,,,
4,4,0.011849403,1,,,
4,4,0.011904955,1,,,
6,6,0.011903524,1,,,
0,4,0.011938095,0,,,
6,6,0.011950493,1,,,
4,4,0.011907816,1,,,
4,6,0.011876345,0,,,
8,6,0.011864185,0,,,
0,4,0.011869192,0,,,
4,4,0.011841059,1,,,
8,6,0.011917353,0,,,
0,2,0.011864901,0,,,
5,4,0.01187396,0,,,
2,6,0.011848688,0,,,
6,4,0.011868238,0,,,
2,4,0.011882067,0,,,
7,6,0.011882782,0,,,
2,4,0.011848211,0,,,
4,4,0.011870623,1,,,
4,4,0.011852264,1,,,
2,4,0.011899471,0,,,
4,4,0.011914253,1,,,
7,6,0.011945248,0,,,
4,6,0.011847019,0,,,
4,6,0.011857748,0,,,
0,4,0.011865377,0,,,
8,4,0.011841774,0,,,
6,4,0.011894941,0,,,
8,6,0.011869192,0,,,
4,4,0.01188159,1,,,
5,6,0.011909008,0,,,
7,6,0.011912823,0,,,
4,2,0.011904716,0,,,
2,4,0.011863947,0,,,
4,4,0.011896133,1,,,
6,4,0.011840582,0,,,
7,6,0.011861324,0,,,
0,4,0.011886358,0,,,
3,6,0.011882782,0,,,
2,4,0.011859655,0,,,
0,4,0.011885166,0,,,
8,6,0.01191926,0,,,
5,6,0.01199007,0,,,
8,4,0.011948109,0,,,
6,2,0.011882544,0,,,
6,4,0.011950493,0,,,
2,4,0.011905432,0,,,
4,4,0.011902809,1,,,
8,4,0.011890411,0,,,
6,6,0.011888981,1,,,
4,2,0.011883736,0,,,
6,4,0.011882067,0,,,
7,6,0.011915922,0,,,
4,4,0.012309313,1,,,
6,4,0.012111902,0,,,
4,4,0.011989832,1,,,
6,6,0.011861801,1,,,
6,6,0.011915445,1,,,
5,4,0.011947632,0,,,
0,4,0.011938334,0,,,
2,2,0.011907816,1,,,
2,4,0.011921406,0,,,
7,6,0.011911392,0,,,
4,6,0.011965275,0,,,
0,4,0.011959076,0,,,
6,4,0.011887312,0,,,
8,4,0.011887789,0,,,
4,6,0.011935472,0,,,
6,4,0.011877775,0,,,
5,4,0.011924505,0,,,
6,4,0.011954308,0,,,
0,4,0.011926651,0,,,
4,4,0.011855125,1,,,
8,6,0.011899233,0,,,
8,6,0.01195097,0,,,
0,4,0.011874437,0,,,
6,4,0.011909008,0,,,
2,4,0.011908054,0,,,
4,4,0.011879683,1,,,
9,6,0.01190114,0,,,
2,6,0.011897564,0,,,
6,6,0.011914492,1,,,
6,6,0.011847258,1,,,
5,4,0.011897564,0,,,
6,4,0.011898994,0,,,
2,6,0.011902809,0,,,
6,4,0.011879206,0,,,
0,6,0.011877775,0,,,
0,6,0.011855364,0,,,
8,6,0.011893749,0,,,
5,4,0.011881351,0,,,
8,6,0.011855364,0,,,
0,6,0.011886358,0,,,
0,4,0.011808157,0,,,
2,4,0.011884212,0,,,
0,4,0.01185751,0,,,
2,4,0.011894226,0,,,
6,4,0.011896849,0,,,
8,6,0.011914492,0,,,
2,4,0.011902332,0,,,
6,2,0.011915445,0,,,
6,6,0.012000799,1,,,
6,4,0.011907578,0,,,
6,6,0.011877537,1,,,
5,6,0.011905193,0,,,
7,6,0.011915922,0,,,
6,4,0.011986494,0,,,
5,6,0.011891365,0,,,
2,4,0.011870146,0,,,
7,6,0.011913061,0,,,
5,4,0.011878014,0,,,
4,4,0.011864185,1,,,
8,6,0.011846066,0,,,
4,4,0.011867285,1,,,
5,4,0.011877537,0,,,
4,4,0.011857986,1,,,
4,4,0.011871815,1,,,
7,6,0.011886835,0,,,
9,6,0.011900425,0,,,
6,4,0.011860847,0,,,
8,6,0.01188755,0,,,
0,4,0.011866808,0,,,
8,6,0.011920214,0,,,
6,6,0.0119133,1,,,
6,6,0.011917353,1,,,
0,6,0.01192522,0,,,
4,4,0.011922121,1,,,
0,4,0.011876583,0,,,
6,4,0.011879444,0,,,
5,6,0.011960983,0,,,
6,6,0.011906624,1,,,
5,6,0.011866331,0,,,
5,6,0.011989117,0,,,
4,4,0.011992693,1,,,
0,6,0.011905193,0,,,
7,6,0.011918783,0,,,
6,2,0.011922598,0,,,
0,4,0.011983633,0,,,
4,4,0.011946678,1,,,
8,4,0.011903524,0,,,
4,4,0.011888981,1,,,
4,4,0.011917591,1,,,
5,4,0.011895418,0,,,
6,6,0.011945486,1,,,
6,6,0.011903286,1,,,
6,4,0.011902094,0,,,
6,4,0.012320995,0,,,
6,4,0.012072325,0,,,
6,2,0.011879444,0,,,
4,4,0.011826754,1,,,
4,2,0.011859894,0,,,
6,6,0.011864424,1,,,
6,6,0.011824608,1,,,
4,4,0.012103796,1,,,
2,4,0.011904955,0,,,
0,4,0.011927605,0,,,
4,4,0.011918068,1,,,
6,4,0.011865139,0,,,
2,6,0.012254477,0,,,
6,6,0.011917591,1,,,
4,2,0.01187706,0,,,
6,2,0.011872768,0,,,
2,6,0.011885881,0,,,
4,4,0.011860371,1,,,
5,6,0.011909723,0,,,
6,6,0.011918068,1,,,
6,4,0.011884689,0,,,
0,4,0.011889935,0,,,
6,4,0.011879206,0,,,
2,4,0.011881113,0,,,
5,6,0.011919022,0,,,
6,6,0.011863708,1,,,
5,6,0.011899948,0,,,
4,4,0.01187396,1,,,
0,4,0.011917353,0,,,
4,2,0.011848927,0,,,
8,6,0.011867762,0,,,
4,4,0.011983395,1,,,
8,4,0.011898994,0,,,
5,2,0.011940241,0,,,
8,4,0.011873245,0,,,
5,6,0.011872053,0,,,
4,6,0.011831522,0,,,
9,6,0.011880875,0,,,
2,6,0.011882782,0,,,
4,4,0.011909962,1,,,
4,4,0.011894941,1,,,
4,6,0.011940718,0,,,
5,6,0.011908531,0,,,
2,4,0.01188159,0,,,
2,4,0.011901617,0,,,
0,4,0.011938572,0,,,
8,6,0.011942148,0,,,
4,4,0.011907816,1,,,
6,4,0.011901855,0,,,
2,2,0.011865854,1,,,
6,4,0.011875629,0,,,
5,6,0.011821508,0,,,
2,4,0.011763334,0,,,
6,6,0.011833191,1,,,
7,6,0.012024403,0,,,
0,6,0.011775017,0,,,
8,6,0.011797667,0,,,
8,4,0.011815786,0,,,
0,4,0.01184845,0,,,
6,6,0.012009621,1,,,
4,6,0.011972904,0,,,
8,6,0.011860132,0,,,
7,6,0.011873007,0,,,
5,2,0.011899233,0,,,
4,4,0.011907816,1,,,
6,4,0.011861563,0,,,
5,6,0.011879921,0,,,
7,6,0.011907578,0,,,
2,4,0.011871099,0,,,
8,6,0.011880398,0,,,
0,4,0.011984348,0,,,
7,6,0.011873245,0,,,
8,6,0.011913538,0,,,
6,6,0.011884451,1,,,
3,4,0.011942148,0,,,
4,4,0.011893511,1,,,
7,6,0.011911154,0,,,
4,6,0.011921406,0,,,
8,4,0.011963844,0,,,
0,6,0.011893511,0,,,
5,2,0.011873245,0,,,
8,4,0.011854649,0,,,
6,4,0.011844635,0,,,
6,4,0.011850357,0,,,
2,2,0.011872768,1,,,
2,4,0.011824608,0,,,
4,4,0.011896849,1,,,
7,6,0.011853695,0,,,
8,6,0.011937857,0,,,
5,6,0.011852503,0,,,
2,6,0.011883259,0,,,
2,4,0.011804104,0,,,
6,4,0.011840582,0,,,
6,6,0.011860132,1,,,
2,2,0.011887789,1,,,
9,4,0.011868238,0,,,
8,6,0.01184845,0,,,
7,6,0.011815071,0,,,
5,4,0.011844158,0,,,
6,6,0.011898756,1,,,
4,4,0.011856079,1,,,
8,4,0.011847019,0,,,
0,4,0.011876345,0,,,
0,6,0.011873484,0,,,
2,4,0.011875391,0,,,
0,4,0.011887074,0,,,
6,6,0.011912346,1,,,
7,6,0.011851311,0,,,
3,6,0.011908293,0,,,
7,6,0.01187706,0,,,
4,4,0.011869669,1,,,
6,6,0.011906147,1,,,
6,6,0.011891127,1,,,
4,4,0.011871815,1,,,
2,2,0.011885881,1,,,
5,4,0.011880159,0,,,
0,6,0.012043953,0,,,
5,6,0.011898994,0,,,
8,4,0.011921406,0,,,
4,6,0.0119102,0,,,
6,4,0.011950016,0,,,
6,4,0.01193738,0,,,
2,4,0.011909485,0,,,
2,4,0.011953831,0,,,
6,6,0.011930466,1,,,
5,4,0.011932135,0,,,
2,4,0.011913061,0,,,
4,4,0.01193881,1,,,
6,2,0.011940956,0,,,
4,4,0.011882544,1,,,
4,6,0.011922121,0,,,
5,6,0.011911392,0,,,
8,2,0.011899233,0,,,
4,4,0.012040854,1,,,
5,6,0.011918306,0,,,
0,6,0.011894226,0,,,
4,6,0.0119524,0,,,
4,6,0.01188612,0,,,
5,6,0.011891127,0,,,
2,4,0.011942148,0,,,
5,2,0.011934996,0,,,
2,4,0.011924744,0,,,
2,6,0.011945248,0,,,
2,4,0.011926889,0,,,
6,4,0.011968613,0,,,
4,6,0.01191783,0,,,
5,6,0.011899471,0,,,
2,4,0.011900425,0,,,
4,4,0.011901617,1,,,
5,6,0.011879683,0,,,
2,4,0.011889458,0,,,
6,4,0.011902332,0,,,
8,4,0.011991978,0,,,
5,4,0.011919737,0,,,
2,4,0.011922598,0,,,
2,2,0.011847019,1,,,
4,4,0.011916161,1,,,
4,4,0.011933327,1,,,
4,4,0.011916637,1,,,
2,2,0.011905909,1,,,
2,4,0.011860609,0,,,
4,2,0.011871815,0,,,
7,4,0.011881351,0,,,
7,6,0.011879444,0,,,
6,6,0.011920929,1,,,
8,6,0.011856556,0,,,
6,4,0.011883974,0,,,
4,6,0.011896372,0,,,
0,4,0.011907339,0,,,
7,6,0.011889219,0,,,
4,4,0.011893272,1,,,
2,6,0.011897802,0,,,
6,6,0.011915684,1,,,
4,4,0.01187849,1,,,
2,6,0.011898994,0,,,
8,4,0.011879206,0,,,
8,2,0.011944294,0,,,
4,4,0.011856318,1,,,
2,4,0.011864185,0,,,
6,6,0.011883736,1,,,
5,4,0.011889935,0,,,
0,6,0.011818886,0,,,
5,4,0.011879683,0,,,
8,6,0.011863947,0,,,
9,4,0.011930227,0,,,
4,4,0.011870146,1,,,
4,4,0.011900902,1,,,
4,2,0.011869669,0,,,
4,4,0.011940718,1,,,
9,6,0.011933327,0,,,
0,6,0.011975288,0,,,
4,2,0.011909962,0,,,
6,4,0.011929274,0,,,
8,4,0.011902094,0,,,
5,6,0.011922359,0,,,
0,2,0.01193285,0,,,
4,4,0.011964798,1,,,
7,6,0.011931896,0,,,
2,4,0.011911392,0,,,
0,4,0.011904716,0,,,
6,4,0.011962175,0,,,
8,6,0.011904716,0,,,
0,2,0.011901855,0,,,
8,6,0.011864662,0,,,
8,6,0.011901379,0,,,
2,4,0.011868,0,,,
8,6,0.011982441,0,,,
4,4,0.011882067,1,,,
7,6,0.011903286,0,,,
6,6,0.011924267,1,,,
0,2,0.011915922,0,,,
6,6,0.011972427,1,,,
6,6,0.011935711,1,,,
5,4,0.01192832,0,,,
7,4,0.011945486,0,,,
2,4,0.011915684,0,,,
6,6,0.011962414,1,,,
5,4,0.011888981,0,,,
6,6,0.01191926,1,,,
7,6,0.011932373,0,,,
5,6,0.012401342,0,,,
0,4,0.01197505,0,,,
5,4,0.011880636,0,,,
3,6,0.011882305,0,,,
7,6,0.011880636,0,,,
8,4,0.011866331,0,,,
2,6,0.011915922,0,,,
0,6,0.011886597,0,,,
7,4,0.011915922,0,,,
7,6,0.011882544,0,,,
8,2,0.011875629,0,,,
0,6,0.011871099,0,,,
4,4,0.011897326,1,,,
0,6,0.011888027,0,,,
7,6,0.01189971,0,,,
0,6,0.011918783,0,,,
8,4,0.011907339,0,,,
2,6,0.011906385,0,,,
2,4,0.011912346,0,,,
4,2,0.011841297,0,,,
2,4,0.011897802,0,,,
5,4,0.011852503,0,,,
2,6,0.011856318,0,,,
6,6,0.011868954,1,,,
6,6,0.011878967,1,,,
0,6,0.011863708,0,,,
7,6,0.01190567,0,,,
0,2,0.011947155,0,,,
0,6,0.011972666,0,,,
8,4,0.011880159,0,,,
4,6,0.01188302,0,,,
4,6,0.011925936,0,,,
4,6,0.011969328,0,,,
4,4,0.011912584,1,,,
4,4,0.011912346,1,,,
0,4,0.011906862,0,,,
2,6,0.011912823,0,,,
4,4,0.011908054,1,,,
4,4,0.011896133,1,,,
4,4,0.011850357,1,,,
4,4,0.011885643,1,,,
4,6,0.011864901,0,,,
8,4,0.01189661,0,,,
8,4,0.011873007,0,,,
2,4,0.011883736,0,,,
6,6,0.011885643,1,,,
7,6,0.011856079,0,,,
2,2,0.011878014,1,,,
6,6,0.0119133,1,,,
6,4,0.011877775,0,,,
7,4,0.011903763,0,,,
9,6,0.011892319,0,,,
4,6,0.01186347,0,,,
0,6,0.011908293,0,,,
0,4,0.011888504,0,,,
6,6,0.011855602,1,,,
6,6,0.01190424,1,,,
6,2,0.011905193,0,,,
6,6,0.011865377,1,,,
8,6,0.011819124,0,,,
8,4,0.01195693,0,,,
2,4,0.011925697,0,,,
8,2,0.011940956,0,,,
6,4,0.011920691,0,,,
6,6,0.011911631,1,,,
8,6,0.011906147,0,,,
4,6,0.011882305,0,,,
4,6,0.011879921,0,,,
6,4,0.011892319,0,,,
0,6,0.011947632,0,,,
4,6,0.011934042,0,,,
6,4,0.011874914,0,,,
5,6,0.011945724,0,,,
2,4,0.01191783,0,,,
5,6,0.01188755,0,,,
0,2,0.011897564,0,,,
0,4,0.01192522,0,,,
6,4,0.011891603,0,,,
2,6,0.011876822,0,,,
7,6,0.011862278,0,,,
4,6,0.011891603,0,,,
0,6,0.011893988,0,,,
8,6,0.011902094,0,,,
6,6,0.011877775,1,,,
5,4,0.01189518,0,,,
2,4,0.011903524,0,,,
2,6,0.011939764,0,,,
4,2,0.011888504,0,,,
5,6,0.011883974,0,,,
9,4,0.011881113,0,,,
2,6,0.0119133,0,,,
5,6,0.011880875,0,,,
4,4,0.01194644,1,,,
6,6,0.011924267,1,,,
7,6,0.011983395,0,,,
8,4,0.011892796,0,,,
4,4,0.011876583,1,,,
6,2,0.011893034,0,,,
8,6,0.011863708,0,,,
4,4,0.011862278,1,,,
2,4,0.011876345,0,,,
2,6,0.01190877,0,,,
9,4,0.011890888,0,,,
4,4,0.011869192,1,,,
0,6,0.012034893,0,,,
8,4,0.011918068,0,,,
4,6,0.011921167,0,,,
8,4,0.011882544,0,,,
2,6,0.011915207,0,,,
2,6,0.011871338,0,,,
8,4,0.011894464,0,,,
9,6,0.011912346,0,,,
4,4,0.011901855,1,,,
6,2,0.011859894,0,,,
6,6,0.011891365,1,,,
7,6,0.011858463,0,,,
6,6,0.011860609,1,,,
0,2,0.011851788,0,,,
0,4,0.01174736,0,,,
2,6,0.011777163,0,,,
6,6,0.011774778,1,,,
7,6,0.011900902,0,,,
8,4,0.011930704,0,,,
4,4,0.011977434,1,,,
6,4,0.012027979,0,,,
6,4,0.011974812,0,,,
6,4,0.011909485,0,,,
9,6,0.011953115,0,,,
6,4,0.01192379,0,,,
4,4,0.011861801,1,,,
6,6,0.011891365,1,,,
2,4,0.011869907,0,,,
4,4,0.012037277,1,,,
2,4,0.011911869,0,,,
6,4,0.011912346,0,,,
2,4,0.011930943,0,,,
0,2,0.011926413,0,,,
0,6,0.011919975,0,,,
0,6,0.011904955,0,,,
2,2,0.011912823,1,,,
4,4,0.011909962,1,,,
4,4,0.011907339,1,,,
6,4,0.01194787,0,,,
0,4,0.011947393,0,,,
4,4,0.011948347,1,,,
6,6,0.01194644,1,,,
6,6,0.011916637,1,,,
5,6,0.011924028,0,,,
2,2,0.011958361,1,,,
2,4,0.011901855,0,,,
7,6,0.011916876,0,,,
5,4,0.01189208,0,,,
2,4,0.01190114,0,,,
6,6,0.011897564,1,,,
8,4,0.011920214,0,,,
7,6,0.011901379,0,,,
4,4,0.011937618,1,,,
5,6,0.01190114,0,,,
0,6,0.01192522,0,,,
0,6,0.01186204,0,,,
